county_fips_code,country,date,min_temperature_air_2m_f,avg_temperature_air_2m_f,max_temperature_air_2m_f,min_humidity_relative_2m_pct,avg_humidity_relative_2m_pct,max_humidity_relative_2m_pct,min_humidity_specific_2m_gpkg,avg_humidity_specific_2m_gpkg,max_humidity_specific_2m_gpkg
4009,US,7/29/2020,79.1,96.4,111.8,8,22,42,5.4,8.3,10.6
4027,US,7/29/2020,77.9,96.6,111.3,13,25,42,6.7,9.4,12.8
32029,US,7/29/2020,62.2,75.1,88,7,24,43,2.6,5,6.5
41065,US,7/29/2020,62.8,81.4,97.5,17,30,43,5.5,7,8.4
49007,US,7/29/2020,62.8,78,91.3,11,24,43,4.2,5.6,7.2
30073,US,7/29/2020,63.9,76.9,89.9,16,29,43,5.4,6.2,7.7
6069,US,7/29/2020,63.3,76.2,88.3,22,32,43,5.5,6.7,7.8
32011,US,7/29/2020,57,78.6,95.6,6,19,44,2.9,4.1,6.3
8077,US,7/29/2020,64,78.2,91.8,10,24,44,4.3,6.1,8
53007,US,7/29/2020,60.1,68.8,77.4,22,31,44,3.9,5.7,8.4
53047,US,7/29/2020,54.9,72,88.9,13,29,45,4.4,5,6
4017,US,7/29/2020,66.9,81,93.1,9,22,45,3.4,5.5,9.1
4007,US,7/29/2020,77.3,91.4,104.2,10,24,45,5.6,7.8,10.7
6111,US,7/29/2020,65,74.6,82.8,24,36,45,4.6,7.7,10.8
49027,US,7/29/2020,64,80.4,97.2,9,24,46,3.9,5.5,7.4
49019,US,7/29/2020,66.1,81.5,96.6,10,25,46,4,6.3,7.9
30045,US,7/29/2020,66.3,74.4,85.1,20,33,46,5.8,6.8,8.4
6035,US,7/29/2020,57.2,75.6,90.6,8,24,46,3,4.6,6.6
6109,US,7/29/2020,56.6,70.6,83.6,16,31,47,5.1,5.8,6.8
4025,US,7/29/2020,62.2,83,98.7,12,24,47,5.6,6.3,7.5
6051,US,7/29/2020,58.6,71.9,86.1,12,29,47,3.4,5.4,7.6
6093,US,7/29/2020,67.4,81.9,95.6,10,26,47,4.1,6.2,8.7
6105,US,7/29/2020,60.7,72.8,86.1,15,35,47,4.9,6.7,8.9
6029,US,7/29/2020,72.7,86.4,99.5,15,27,47,6.5,7.2,8.4
16069,US,7/29/2020,71.7,80.1,88.7,24,35,47,6.6,8.4,9.8
32005,US,7/29/2020,55.6,71.2,85.8,10,27,48,3.5,5,6.7
6039,US,7/29/2020,65.5,80.1,92.6,18,30,49,5.9,7.1,8.3
49015,US,7/29/2020,63.4,78,91.5,8,26,49,3.1,5.9,8.2
49023,US,7/29/2020,63.2,79.4,94.2,10,26,49,4,5.9,8.1
6061,US,7/29/2020,67.3,79.3,91.6,16,30,49,4.9,6.7,9.6
53005,US,7/29/2020,66.1,84.3,98.9,15,30,49,6,7.2,8.8
32013,US,7/29/2020,59.5,80.4,98.5,8,23,50,3.2,5,7
49037,US,7/29/2020,61.4,73.9,84.6,10,26,50,3.2,5.5,8.6
6021,US,7/29/2020,68.6,83.7,95.4,20,33,50,6.9,8.1,9.4
48229,US,7/29/2020,73.9,84.4,94.9,22,35,50,9.2,10.1,11.2
6079,US,7/29/2020,65,77.3,89.1,24,36,50,6.4,7.6,9.3
8085,US,7/29/2020,57.3,66.9,76.7,12,29,50,3.2,5.4,7.6
6017,US,7/29/2020,64.5,74.2,85.1,17,32,50,5.3,6.4,8.2
32033,US,7/29/2020,53.9,72.4,88.7,8,21,51,2.4,4,6.1
4019,US,7/29/2020,78.4,92.6,107.5,9,26,51,5.2,8.6,14.4
35005,US,7/29/2020,73.8,89,103.7,9,30,51,5,9.1,11.8
48141,US,7/29/2020,75.6,87.3,99.2,18,33,51,8.1,10.1,12.1
32019,US,7/29/2020,60.2,81.6,98.4,10,23,51,4.1,5.6,7.7
53001,US,7/29/2020,61.9,83,99.4,13,28,51,5.9,6.6,7.7
35015,US,7/29/2020,76,89.8,103,12,30,51,6.4,9.7,11.5
41023,US,7/29/2020,62.1,77.7,93.4,14,34,51,5.5,7.4,8.7
53013,US,7/29/2020,65.3,84.2,97.3,16,28,51,6.7,7.4,8.4
41027,US,7/29/2020,61.2,71.8,82.3,35,44,51,5.7,8.4,11.9
8113,US,7/29/2020,58.2,71.1,82.7,13,29,52,3.7,5.8,8.2
16031,US,7/29/2020,58.6,67.9,76.9,22,37,52,5.3,6.8,7.8
30015,US,7/29/2020,65.9,81.2,95,14,31,52,5.5,7.3,8.2
6043,US,7/29/2020,64.5,79.7,92.5,18,32,52,5.9,7.1,9.4
6003,US,7/29/2020,55.7,65.8,75,18,32,52,4.5,5.4,7
30043,US,7/29/2020,59.1,68.3,79.2,21,39,52,5.4,6.9,8.3
30005,US,7/29/2020,67.6,81,94.6,13,33,52,5.2,7.9,9.8
6009,US,7/29/2020,66.5,81,95,15,30,52,5.5,6.7,8
53003,US,7/29/2020,66.9,80,93.4,20,36,52,7.6,8.4,9.3
6063,US,7/29/2020,54.5,66.6,79.5,17,31,53,3.2,5.1,6.8
6053,US,7/29/2020,63,74.1,85.8,25,39,53,5.8,7.6,9.2
49051,US,7/29/2020,47.2,59.6,70.6,19,34,53,3.8,4.9,5.9
30029,US,7/29/2020,58.6,67.4,75.4,34,42,53,6.3,7.4,9.2
30069,US,7/29/2020,67.9,80.6,93.5,15,36,53,5.9,8.3,9.9
6089,US,7/29/2020,65.9,79.4,93.8,14,32,54,4.8,7,9.2
35013,US,7/29/2020,73.6,86,99,12,34,54,6.1,9.7,11.7
35025,US,7/29/2020,73.8,86.5,100,15,34,54,6.7,9.9,11.7
30035,US,7/29/2020,57.1,73.1,88.3,14,35,55,4.6,6.5,7.7
53075,US,7/29/2020,62.7,81.6,96,19,34,55,7.1,8,9.1
48109,US,7/29/2020,71.7,82.9,95.6,19,37,55,8.4,10,11.2
32007,US,7/29/2020,58.2,78.2,94.8,10,29,55,4.3,6.3,9
8105,US,7/29/2020,54.6,66.1,79.1,15,34,55,3.7,5.9,7.6
49039,US,7/29/2020,54.6,75.6,92.3,11,28,55,4.4,5.9,7.5
35031,US,7/29/2020,59.3,72.9,84.7,13,27,55,3.6,5.7,8
8029,US,7/29/2020,56.5,69.5,83.5,16,33,55,4.4,6.2,8
4011,US,7/29/2020,73.6,90.4,105.2,10,27,55,5.8,8.4,12
30101,US,7/29/2020,58.7,77,91,15,35,56,5.6,7.5,10.1
35035,US,7/29/2020,70.7,83.9,97.7,19,37,56,7.9,10.5,15.6
53043,US,7/29/2020,59.1,79.7,96.6,11,28,56,4.5,5.8,7.1
41069,US,7/29/2020,63.5,79.8,95.4,13,33,56,5.5,7.6,8.8
48389,US,7/29/2020,73.7,89.4,103.6,15,33,56,8,10.2,11.6
53025,US,7/29/2020,63.6,82.7,98.2,14,32,56,5.7,7.2,8.3
6019,US,7/29/2020,68.3,85.7,103,16,36,56,7.5,8.9,10.7
4005,US,7/29/2020,51.4,74.9,94.1,11,29,57,4.4,5.5,6.8
49013,US,7/29/2020,55.5,70.1,82.9,16,32,57,4.7,6,7.6
16039,US,7/29/2020,61.9,74.8,86.4,16,36,57,5.2,7.5,9.8
35028,US,7/29/2020,59.3,72,84.4,13,33,57,4.4,6.8,9.7
16055,US,7/29/2020,67.5,78.8,91.4,20,41,57,7.3,9.1,11.1
30049,US,7/29/2020,58.4,64.6,71.7,36,46,57,6.5,7.6,9.2
16087,US,7/29/2020,66.3,76.9,86.9,23,37,57,6.2,8.2,9.9
35051,US,7/29/2020,70.9,84.8,97.8,9,29,57,4.3,7.9,11.5
6073,US,7/29/2020,67.3,79.8,91,23,37,57,5,8.9,12.5
6025,US,7/29/2020,78.9,96.2,111.3,14,31,58,5.5,11,16.6
16025,US,7/29/2020,56.1,67.7,79.5,24,41,58,6,7.3,8.8
48301,US,7/29/2020,75.1,89.6,103.7,15,35,58,8,10.6,12.5
53059,US,7/29/2020,62.7,73.7,84.6,35,46,58,5.6,9.2,12
6049,US,7/29/2020,55.2,73.5,89.8,9,27,58,2.9,4.9,6.8
53071,US,7/29/2020,66.5,85.3,103.4,13,31,58,6.2,7.7,8.6
49045,US,7/29/2020,65.1,81.3,94.7,12,29,59,3.7,7,9.4
41031,US,7/29/2020,61.1,80.1,97.8,15,36,59,6.5,8,9.2
53037,US,7/29/2020,57.2,76,92,16,34,59,4.8,6.8,10.2
8091,US,7/29/2020,56.9,70.6,83.5,20,37,59,5.8,7.3,10.2
6057,US,7/29/2020,64.3,77.2,91.4,17,36,59,6.2,7.3,9.2
53063,US,7/29/2020,65.4,81.7,96.9,20,37,59,7.5,8.6,9.6
6115,US,7/29/2020,68,83,98,10,32,59,4.1,7.1,9.1
16021,US,7/29/2020,62.1,75.6,87.7,19,38,59,5.9,7.6,10.2
48501,US,7/29/2020,72.2,82.8,100,18,43,59,8.7,11.2,13
32510,US,7/29/2020,59.7,78,93.9,10,29,59,4,5.9,7.9
30053,US,7/29/2020,62.2,76.8,89.6,16,36,59,5.4,7.4,9.3
30041,US,7/29/2020,61.1,78.5,94.2,18,36,59,6.9,7.7,8.6
6091,US,7/29/2020,54.2,63.9,73.4,20,35,60,2.7,5.6,7.5
48165,US,7/29/2020,74.7,85.7,100.3,18,40,60,8.9,11.4,13.3
8045,US,7/29/2020,48.4,59.9,70.9,19,41,61,4.3,6,7.6
8069,US,7/29/2020,54.6,63.6,72.8,22,38,61,5.2,6.3,7.9
16079,US,7/29/2020,64.7,77.4,90.4,21,39,61,7.1,8.6,10.4
48003,US,7/29/2020,76.1,87.4,100.6,19,37,61,9.2,11.1,13.4
35039,US,7/29/2020,57.7,70.7,83.6,16,36,61,4.4,7.1,10.8
30099,US,7/29/2020,58.6,76.1,91.8,14,36,61,5.2,7.1,9.6
16003,US,7/29/2020,64.7,77.2,89.7,19,38,61,6.4,8.2,9.6
48243,US,7/29/2020,67.9,79.4,90.1,21,36,61,7.4,9.2,11.7
8053,US,7/29/2020,46.3,54.4,62.7,28,44,61,4.8,5.9,7.2
48317,US,7/29/2020,78.1,87.3,99.9,20,40,61,9.5,11.8,13.9
30051,US,7/29/2020,55.6,75.7,91.1,23,41,62,6.5,8.2,10.1
16045,US,7/29/2020,64.8,79.6,92.7,20,36,62,6.6,8.3,9.6
30089,US,7/29/2020,59.2,69,77.6,32,46,62,7.4,8.3,10
49049,US,7/29/2020,60.1,76.8,93.3,18,39,62,7.1,8.3,9.9
6099,US,7/29/2020,65.1,80.4,96.6,20,39,62,7.8,8.3,9.1
30065,US,7/29/2020,69.1,77.5,89.1,22,45,62,7.5,9.8,11.4
8019,US,7/29/2020,49.4,59.6,70,21,38,62,4.4,5.7,7
49057,US,7/29/2020,56.5,72.4,86.3,19,37,62,5.2,7.2,9.1
48475,US,7/29/2020,75.5,89.2,103.2,18,37,62,9.1,11.4,13.1
48115,US,7/29/2020,75.3,85.9,100.6,20,43,63,9.4,12,13.8
53077,US,7/29/2020,59.2,80.4,98.1,15,35,63,5.8,7.3,9
30013,US,7/29/2020,59.4,74.8,89.9,18,40,63,6.3,7.8,9.8
56041,US,7/29/2020,50.8,65.7,79.3,17,38,63,4.3,6.1,7.7
8103,US,7/29/2020,57.2,70.1,83.8,14,36,63,4.6,6.6,8.2
16015,US,7/29/2020,56.1,68.3,77.4,26,42,63,4.7,7.6,9.6
53021,US,7/29/2020,64.4,83.5,100.4,18,37,63,7.2,8.7,10.5
48135,US,7/29/2020,76.4,86.9,99.4,21,40,63,9.4,11.7,13.9
41025,US,7/29/2020,51.7,75.2,93.8,11,33,63,4.4,6.4,8.8
49005,US,7/29/2020,51.2,61.3,69.7,25,45,64,5,6.5,8.6
41001,US,7/29/2020,61.8,76.2,91.1,18,39,64,5.9,8.1,9.2
53031,US,7/29/2020,53.9,62.6,68.9,30,49,64,3.8,7.1,10.9
53039,US,7/29/2020,56.8,78.6,98.9,14,38,64,5.6,7.6,9.7
4001,US,7/29/2020,60.8,78.4,93.6,10,30,64,3.7,6.4,9.5
16047,US,7/29/2020,59.6,78.5,96,15,39,64,6.4,8.3,9.9
30027,US,7/29/2020,62.6,75.2,87.8,17,37,65,5.7,7.5,9.3
16059,US,7/29/2020,53.1,61.3,69.9,36,54,65,6.9,8,9.6
48227,US,7/29/2020,77.3,87.1,99.5,23,43,65,10.4,12.5,14.7
6047,US,7/29/2020,65.1,82.4,100.2,18,39,65,7.6,8.6,10
48329,US,7/29/2020,77.3,87.2,98.8,22,41,65,9.9,12.1,14.3
6083,US,7/29/2020,61.6,72.2,82.8,36,50,65,6.7,8.8,11
48151,US,7/29/2020,78.4,86.6,98.1,25,45,65,10.5,12.8,15.2
8097,US,7/29/2020,48.5,57.6,67.4,24,44,66,4.4,6,7.9
30061,US,7/29/2020,60.7,70.7,78.5,38,48,66,7.5,9.1,10.7
30105,US,7/29/2020,65,78.3,91.5,26,46,66,9.1,10.1,10.9
48495,US,7/29/2020,74.6,88.5,102.5,17,38,66,8.5,11.2,13.7
8109,US,7/29/2020,50.1,64.3,78.2,16,36,66,4.3,5.7,7.2
53015,US,7/29/2020,58.7,70.7,80.9,44,56,66,6.7,9.4,11.6
42109,US,7/29/2020,65.9,80.7,91.9,33,49,66,9.1,10.9,12.2
49009,US,7/29/2020,47.6,63.4,77.4,18,39,67,4.5,6,7.6
35023,US,7/29/2020,71.3,82.7,96.9,20,43,67,8.8,11.5,13.8
8067,US,7/29/2020,55.2,70.5,87.7,15,38,67,4.9,6.8,8.7
30081,US,7/29/2020,61.4,69,77.9,32,49,67,7.3,8.6,10.1
6103,US,7/29/2020,68.8,84.7,98,14,37,67,5.8,8.7,11.2
41029,US,7/29/2020,66.3,82.7,100.2,17,40,67,7.5,9.2,10.8
41033,US,7/29/2020,64.4,74.2,86.1,24,43,67,6.8,8.3,10.2
48043,US,7/29/2020,72.8,85.4,98.2,22,42,67,9.8,11.8,13.3
6045,US,7/29/2020,61.3,69.7,79.6,37,51,67,6.6,8.4,9.8
49035,US,7/29/2020,62.3,78.1,91.4,18,39,67,6.6,8.4,10.3
30071,US,7/29/2020,65,79.5,95.4,19,41,67,7.7,8.9,10.6
16071,US,7/29/2020,57.8,70.7,81.3,22,42,68,6.2,8,9.4
8015,US,7/29/2020,49.2,59.5,69.6,27,43,68,4.5,6.3,8
41059,US,7/29/2020,63.4,82.9,99.9,18,39,68,8.2,9.1,11.1
8079,US,7/29/2020,45.2,54.6,63.9,25,46,68,4.6,5.9,7.1
48033,US,7/29/2020,75.8,87.1,99.7,22,43,68,10.2,12.3,14.7
41063,US,7/29/2020,61.2,74.1,88.5,24,45,68,7.7,8.9,10.4
30055,US,7/29/2020,65.5,77.4,87.8,29,47,68,8.9,9.9,10.9
48461,US,7/29/2020,75.8,85.5,96.4,24,44,68,10.1,12.4,14.3
49047,US,7/29/2020,59.7,79.5,96.7,8,30,69,3.7,6.3,9.1
6013,US,7/29/2020,59.3,73.3,88.5,25,46,69,6.9,7.8,8.7
30009,US,7/29/2020,61.2,70,83.8,22,44,69,5.5,7.8,10
30063,US,7/29/2020,56.1,64.6,72.1,43,53,69,7.1,8.6,10.1
56025,US,7/29/2020,59.4,66.3,75.5,43,57,69,7.7,9.6,11.1
30087,US,7/29/2020,66.7,75.1,84.6,37,53,69,9.6,10.6,11.6
48103,US,7/29/2020,75.9,88,100.3,22,43,69,10.3,12.6,14.5
48081,US,7/29/2020,77.7,86.6,97.8,25,47,69,10.8,13.1,15
48079,US,7/29/2020,68.1,84,98.2,15,40,69,7.1,10.2,13.3
35006,US,7/29/2020,58.4,73.1,85,15,35,70,4.8,7,10.6
48383,US,7/29/2020,75.4,86,97.1,25,45,70,10.6,12.5,14.7
48431,US,7/29/2020,76.2,85.3,97.3,26,48,70,11,13,14.8
30037,US,7/29/2020,63.9,75.9,92.4,15,40,70,5.7,8.1,10.5
30107,US,7/29/2020,62.9,73.7,86.9,19,42,70,5.9,8.1,10.7
53073,US,7/29/2020,50.9,61.3,69.2,43,59,70,5.6,8.1,11.2
30103,US,7/29/2020,66.5,76.8,86.5,32,47,70,8.7,10.1,11.1
49043,US,7/29/2020,44,57.6,71.2,21,43,70,4.6,5.6,6.8
16083,US,7/29/2020,57.1,75.2,92.2,14,42,70,5.2,8.2,10.2
35003,US,7/29/2020,58.1,73.4,87.3,14,37,70,5.3,7.4,10.5
8013,US,7/29/2020,58.5,70.9,82.5,18,38,70,5.5,7.4,9.7
16073,US,7/29/2020,63.1,78.5,91.9,18,40,70,6.6,8.8,10.7
41005,US,7/29/2020,59.2,71.1,82.2,40,56,70,7.1,9.8,12.1
30017,US,7/29/2020,67.3,74.4,80.7,41,54,70,9.8,10.8,11.8
49003,US,7/29/2020,62.5,75.5,84.6,33,50,70,9.1,10.8,13.6
48169,US,7/29/2020,76.2,87.5,100.2,23,43,70,10.3,12.4,15.1
48173,US,7/29/2020,76.1,86.2,98.5,23,44,70,10.4,12.4,14.8
30093,US,7/29/2020,54.2,64.3,79.1,27,52,71,6.9,8,9.3
16037,US,7/29/2020,50.8,63.2,75,26,51,71,6,7.6,9.6
48451,US,7/29/2020,76,86.9,97.7,28,49,71,11.7,13.7,15.7
30021,US,7/29/2020,64.4,74.6,86,37,55,71,9.7,10.8,12.2
30083,US,7/29/2020,63.5,75.4,87.5,39,56,71,9.4,11.3,12.8
48253,US,7/29/2020,77.2,85,97.3,27,52,71,11,13.8,16
6077,US,7/29/2020,62.9,78.8,95.6,20,43,71,7.5,8.4,9.5
48305,US,7/29/2020,73.6,83.9,98.5,22,47,71,9.9,12.4,14.2
53051,US,7/29/2020,58.7,77.2,96.2,16,41,72,6.5,8,10
8014,US,7/29/2020,62,75.2,90.8,16,43,72,6.1,8.6,10.3
4023,US,7/29/2020,68,82.8,100.3,19,46,72,9.8,12.1,13.4
53065,US,7/29/2020,57.7,75.3,92.7,14,42,72,5.3,7.6,9.9
41067,US,7/29/2020,55.9,74.6,92.2,28,46,72,6.7,8.2,10.2
41045,US,7/29/2020,62,78.4,93.2,20,40,72,7.3,8.7,10.1
41019,US,7/29/2020,64,74.8,86.5,37,55,72,9.3,10.7,12.7
8047,US,7/29/2020,50,59.2,68.7,26,44,72,5.3,6.4,8
41057,US,7/29/2020,57.8,64.2,71.1,60,66,72,6.5,8.9,11.6
30033,US,7/29/2020,63.1,79.2,91.1,25,42,72,8.8,9.4,10.3
53041,US,7/29/2020,53.3,68.4,82.2,41,56,73,6.2,9,11.4
48445,US,7/29/2020,69.7,82.9,99.7,20,48,73,8.9,12,14.5
48235,US,7/29/2020,74.7,86.1,97.4,26,47,73,10.9,13,15.3
30059,US,7/29/2020,54.5,68.5,83.6,21,47,73,5.8,7.8,10.2
41061,US,7/29/2020,62.3,78.1,95.2,22,45,73,8.3,9.6,11.7
48377,US,7/29/2020,66.3,81.1,94.9,22,44,73,9.3,11.1,12.7
38053,US,7/29/2020,63.2,76.2,89.5,33,55,73,9.7,11.1,12.7
8031,US,7/29/2020,62.9,76.9,92.1,12,39,73,4.9,8.2,10.7
6031,US,7/29/2020,68.1,85.4,101.7,22,43,73,9.2,10.7,14.2
25025,US,7/29/2020,70.7,79.6,87.2,41,55,73,10.4,11.7,13.4
30039,US,7/29/2020,52.4,63.2,75.5,34,54,73,7,7.9,9.6
30057,US,7/29/2020,54,63.2,76,25,53,73,5.8,7.9,9.8
16061,US,7/29/2020,62.3,71.6,84,31,55,73,8.6,9.9,11.1
48263,US,7/29/2020,75.6,88.1,100.1,25,45,73,10.5,12.9,15.2
48415,US,7/29/2020,76.1,86.1,98.2,25,49,74,10.5,13.5,15.9
49029,US,7/29/2020,52.1,67.5,82.7,17,41,74,4.7,6.6,7.9
8035,US,7/29/2020,57.1,71.8,87.4,17,41,74,5.6,7.6,9.4
41009,US,7/29/2020,50.8,67.7,85.5,28,53,74,5.6,7.6,9.8
35029,US,7/29/2020,68.5,84.7,98.6,16,37,74,7.3,9.8,12.9
56017,US,7/29/2020,57.2,68.1,77.6,26,47,75,6.3,8,9.4
16017,US,7/29/2020,58.7,74.1,90.4,19,50,75,6.4,9,11
41051,US,7/29/2020,59.2,75.3,91,27,51,75,8,9,10.4
16023,US,7/29/2020,53.8,64.2,76.3,24,50,75,5.8,7.8,9.1
16075,US,7/29/2020,63.3,80.4,97,22,48,75,9.2,10.6,12.1
30025,US,7/29/2020,64.5,72.8,79.8,40,56,75,9.4,10.6,11.3
41071,US,7/29/2020,56.7,75.6,93,26,46,75,6.8,8.2,9.8
48095,US,7/29/2020,75,85.1,95.6,29,53,75,11.3,13.9,16
48371,US,7/29/2020,71.3,83.7,95.9,26,48,76,10.8,12.5,14.2
35017,US,7/29/2020,64.3,79.4,94.4,17,40,76,7.3,9.6,12.4
48399,US,7/29/2020,75.6,85.3,95.3,27,51,76,10.6,13.6,15.5
56029,US,7/29/2020,53.7,60.1,69.1,32,54,76,5.9,7.6,9.1
41053,US,7/29/2020,56.5,73.1,88.8,29,50,76,7.6,8.7,10.4
30023,US,7/29/2020,51.4,58.8,67.9,41,60,77,6.5,8,10.1
53061,US,7/29/2020,55.7,66.8,75.5,61,67,77,7.5,10.5,13.3
54003,US,7/29/2020,68.9,80.4,90.9,35,57,77,11.3,12.5,13.5
41003,US,7/29/2020,58.9,74.9,91.2,28,48,77,7.3,8.6,9.6
48335,US,7/29/2020,76,86.6,99.5,23,49,77,10.2,13.6,16
48441,US,7/29/2020,75.1,82,93.4,27,56,77,10.3,13.6,15.6
48307,US,7/29/2020,74.6,83.9,94.9,31,55,77,12,14.1,16.7
34017,US,7/29/2020,75.7,82.7,88.8,48,64,77,13.3,15.1,17.3
41017,US,7/29/2020,57.1,74.4,95.3,16,46,77,6.6,8.7,10.3
36047,US,7/29/2020,78.6,83.3,86.9,48,62,77,11.7,15.3,18.1
16063,US,7/29/2020,56.1,75,91.4,14,41,77,5.5,7.7,9.9
16001,US,7/29/2020,63,80,96.9,14,42,77,6.2,8.9,11.9
48433,US,7/29/2020,76.6,86.2,96.7,31,53,78,12.4,14.5,16.6
18043,US,7/29/2020,70,80.4,90.4,46,64,78,11.7,14.5,16.8
56037,US,7/29/2020,50,66.1,82.8,19,46,78,5.9,7.3,8.1
56013,US,7/29/2020,58.1,68.5,78.9,32,53,78,7.7,9.1,10.3
25017,US,7/29/2020,65.1,79.1,89.5,36,56,78,10.4,11.6,13.2
30067,US,7/29/2020,57.1,64.7,75.5,25,53,78,5.9,8.3,9.9
54031,US,7/29/2020,64.9,75.7,86.8,39,59,78,10.3,11.8,12.7
36005,US,7/29/2020,74.9,82.8,89.7,45,62,78,13.6,14.8,16.8
54065,US,7/29/2020,66.1,75.9,86.7,36,59,78,10.2,11.4,12.5
33017,US,7/29/2020,66.5,77.6,88.8,36,60,78,10.5,11.9,13.2
26077,US,7/29/2020,70.5,76.6,84.5,44,64,78,10.7,12.9,15
26159,US,7/29/2020,70.8,76.4,83,42,67,78,10.2,13.4,15
16009,US,7/29/2020,57.9,72.2,85.4,30,53,79,8.6,9.5,11
35053,US,7/29/2020,65.7,81.5,96.6,11,41,79,5.1,9.5,13.3
8043,US,7/29/2020,56.8,73,87.4,14,38,79,4.7,7.3,10.9
30109,US,7/29/2020,63.9,73.9,84.9,37,56,79,9.1,10.6,11.8
25009,US,7/29/2020,66.2,78.9,88.3,37,59,79,10.8,12.1,14.2
48219,US,7/29/2020,69.9,83,98.2,24,47,79,10.7,12.1,14.3
41007,US,7/29/2020,48.9,62.4,78.4,43,61,79,5.4,7.6,10.3
17031,US,7/29/2020,71.9,78.9,88.4,49,64,79,12.7,13.7,15.5
6067,US,7/29/2020,57.8,75.7,97.2,17,49,79,6.6,8.3,9.5
38033,US,7/29/2020,63.2,73.6,84.8,36,58,79,9.2,10.8,12.2
48375,US,7/29/2020,69.3,82.6,96.6,23,51,79,10.1,12.8,15.4
36061,US,7/29/2020,75.6,82.8,89.1,50,64,79,14.2,15.3,17.1
16077,US,7/29/2020,55.2,71.8,86.6,18,46,79,5.8,8.4,10.7
30079,US,7/29/2020,64.7,75.8,87.8,35,54,79,10.2,10.9,11.5
16035,US,7/29/2020,58.7,68.6,77.9,46,65,79,8.8,10.9,13.2
26075,US,7/29/2020,68.7,76.7,85.2,49,65,80,11.2,13,15.5
26163,US,7/29/2020,69.1,77.7,87.4,51,65,80,11,13.5,15.5
46129,US,7/29/2020,63.3,70.1,78.8,49,67,80,10,11.1,12
48193,US,7/29/2020,77.2,84.4,97,35,61,80,13.4,15.6,16.9
35027,US,7/29/2020,60.9,76.4,93,8,40,80,3.4,8.2,12.2
