county_fips_code,country,date,min_temperature_air_2m_f,avg_temperature_air_2m_f,max_temperature_air_2m_f,min_humidity_relative_2m_pct,avg_humidity_relative_2m_pct,max_humidity_relative_2m_pct,min_humidity_specific_2m_gpkg,avg_humidity_specific_2m_gpkg,max_humidity_specific_2m_gpkg
35047,US,7/14/2020,73.7,82.7,92.2,16,25,50,5.8,7.3,11.2
48451,US,7/14/2020,82.4,93,107.5,11,28,50,6.2,9.3,13.1
48369,US,7/14/2020,73.6,89.4,104.9,12,29,50,6.8,9.3,12.1
48417,US,7/14/2020,82.3,92.7,105.4,18,33,50,9.6,11.3,13.8
49035,US,7/14/2020,64.4,76.8,86.8,15,29,50,4.2,6.2,8.3
16059,US,7/14/2020,41.3,52.5,63.5,23,38,51,3.1,4,4.8
56037,US,7/14/2020,51.7,69.1,83.2,13,26,51,3.5,4.5,6
6109,US,7/14/2020,56,68.1,79.1,22,33,51,2.8,6,8
53013,US,7/14/2020,50.8,68.3,82.8,13,30,51,3.6,4.3,5.3
6093,US,7/14/2020,55.5,75.4,92.2,14,31,51,5,5.8,7.1
48429,US,7/14/2020,81.9,93.7,108.1,15,32,51,8.6,10.7,13.5
6089,US,7/14/2020,65.3,80.5,95.1,19,35,51,7,7.9,8.7
41059,US,7/14/2020,49.2,67.8,85.5,15,33,51,3.9,4.7,5.5
56041,US,7/14/2020,51,64.2,77.1,19,32,52,4.2,5,5.7
6061,US,7/14/2020,68.1,77.9,87.8,29,38,52,6.3,8.5,10.3
16063,US,7/14/2020,44.9,64.6,80.1,10,29,52,2.6,3.9,4.8
35057,US,7/14/2020,60.7,77.4,95.3,12,30,52,5.1,6.8,8.2
48399,US,7/14/2020,81.1,93.1,108.1,10,26,52,6.1,8.7,12.6
16075,US,7/14/2020,54.9,72,87.8,11,30,52,3.4,4.9,5.9
35009,US,7/14/2020,70.2,88.6,103.4,9,25,52,5.3,7.9,11.5
6003,US,7/14/2020,54.3,64.1,72.9,18,33,52,3.5,5.7,7.9
35029,US,7/14/2020,74.4,87.7,102.9,12,30,52,6.2,8.9,11.5
41049,US,7/14/2020,54.9,69.1,81.7,16,30,53,3.5,4.5,5.7
16001,US,7/14/2020,52,68.6,83,11,30,53,3,4.5,5.7
41023,US,7/14/2020,46.5,64.8,80.1,13,29,53,3.2,3.9,4.5
56023,US,7/14/2020,44,55.9,66.5,22,36,53,3.7,4.3,5.2
6043,US,7/14/2020,62.9,75.6,87.8,25,36,53,5.9,7.3,8.3
6015,US,7/14/2020,58.5,75.7,91.8,26,37,53,5.4,7.3,9.7
49011,US,7/14/2020,65.6,75.5,86.1,21,36,53,5.6,7.6,10.4
4025,US,7/14/2020,67.3,81.8,93.5,19,31,53,7.3,8.3,9.6
53007,US,7/14/2020,46.1,56.6,64.8,33,43,54,3.9,5,6.8
32510,US,7/14/2020,53.8,76.4,92.9,9,27,54,3.6,5.5,7.2
41015,US,7/14/2020,60.2,70.7,81.7,25,39,54,5.4,6.4,7.6
48095,US,7/14/2020,79.3,92.6,106.5,12,29,54,6.4,9.4,13.6
30043,US,7/14/2020,43.9,57.1,68.2,17,35,55,3,4,4.7
8085,US,7/14/2020,57.9,67.7,76.5,17,32,55,3.8,6,7.9
35001,US,7/14/2020,67.8,81.6,96.3,16,33,55,6.8,8.5,9.9
16005,US,7/14/2020,46.8,63.4,78,15,31,55,3.3,4.3,5.1
30017,US,7/14/2020,55.5,67.5,79.2,18,35,55,3.9,5.3,7.2
48487,US,7/14/2020,81.6,93.9,109.4,17,32,55,9.5,11.1,14.3
41031,US,7/14/2020,48.3,69.2,85.7,12,31,56,3,4.5,6
16067,US,7/14/2020,46.4,64.6,80.9,14,33,56,3.7,4.5,5.4
53017,US,7/14/2020,53.2,68.9,83.4,11,31,56,3,4.5,5.3
48435,US,7/14/2020,76.5,90.3,103.4,15,32,56,7.4,10,13.6
6037,US,7/14/2020,64.4,71.6,80.1,14,35,56,2.2,6.8,10.7
48413,US,7/14/2020,77.5,89.7,103.6,14,32,56,7.1,9.6,13.2
41055,US,7/14/2020,51.6,69.6,84.2,13,34,56,3.3,5.1,6.5
41021,US,7/14/2020,54.8,70.4,84.1,11,32,56,2.8,4.7,6.4
53005,US,7/14/2020,53.7,73,87.9,13,30,56,3.6,4.7,5.8
48363,US,7/14/2020,80.9,93.1,108.6,12,34,56,7.4,10.9,14.1
48059,US,7/14/2020,80.1,91.3,104.6,17,34,56,8.8,10.9,13.6
35037,US,7/14/2020,71.8,88.2,104.8,12,30,57,7.1,9,12.1
48307,US,7/14/2020,77,91.1,105.2,14,32,57,7.4,10,13.3
41013,US,7/14/2020,42.2,66.5,82.8,11,26,57,2.8,3.4,4.4
41027,US,7/14/2020,44.7,60.9,73,41,49,57,3.8,6.3,8.3
48093,US,7/14/2020,79.1,93.8,109.5,12,31,57,7.4,10.1,13
48503,US,7/14/2020,80,93.2,107.2,17,35,57,9.5,11.7,14.5
8053,US,7/14/2020,50.3,57.7,65.8,20,37,57,3.7,5.4,6.8
30087,US,7/14/2020,52.7,67.9,80.6,17,35,57,3.9,5.4,8.4
35061,US,7/14/2020,63.6,79,95.5,14,35,57,6.1,8.3,9.9
48133,US,7/14/2020,79.3,91.8,106.6,15,33,57,7.8,10.3,13.1
53003,US,7/14/2020,47.8,64,77.2,18,36,57,4.1,4.7,5.7
49033,US,7/14/2020,49.2,62.5,75.4,18,33,57,3.5,4.7,5.9
16037,US,7/14/2020,43.5,57.6,71.3,15,35,58,3.1,4,5.2
16051,US,7/14/2020,49.2,64.2,78.6,17,36,58,3.9,5,6.9
6069,US,7/14/2020,59.1,70.5,82.7,28,40,58,5.1,7,7.9
35055,US,7/14/2020,58.6,70.7,85.4,19,38,58,6.1,7.5,8.7
48267,US,7/14/2020,77.8,93,106.8,15,34,58,8.5,11,15.3
30097,US,7/14/2020,49.5,62.9,74.5,14,33,58,3.1,4.3,5.8
16085,US,7/14/2020,44,56.3,67.5,25,42,58,3.9,4.8,5.6
41065,US,7/14/2020,50.7,69.7,85,15,36,58,4.2,5.3,7.2
6017,US,7/14/2020,62.7,72.9,81.9,32,40,58,5.6,8.1,9.7
4027,US,7/14/2020,79.6,95.4,110.2,15,30,58,7.5,10.1,13.3
35033,US,7/14/2020,62.8,74.7,83.4,16,29,58,5.1,6.6,9.2
48381,US,7/14/2020,77.5,91.4,106.6,11,29,58,6.5,9.7,13.4
48319,US,7/14/2020,77.8,92.1,105.9,15,34,58,8.2,10.7,15.7
56003,US,7/14/2020,55,68.7,80.1,12,27,58,3,4.4,6.3
48179,US,7/14/2020,78.7,92.7,109.5,11,31,58,6.9,10.3,15.9
8021,US,7/14/2020,56.1,67.4,82.8,16,38,59,5.3,7,8.8
4023,US,7/14/2020,69.8,85.2,98.6,19,37,59,8.5,10.5,12.6
6033,US,7/14/2020,64.6,78.5,91.9,25,41,59,7.6,9.1,10.5
30003,US,7/14/2020,55.6,68.9,82.5,12,33,59,3,5.1,7.2
41001,US,7/14/2020,45.7,62.5,77.8,16,35,59,3.6,4.4,5.3
53001,US,7/14/2020,45.6,68.7,84.6,15,31,59,3.9,4.4,5
49043,US,7/14/2020,44.8,56.4,70.1,23,37,59,3.9,4.9,5.7
30061,US,7/14/2020,46.9,58.4,68.2,33,44,59,4.4,5.4,6.4
8103,US,7/14/2020,58.8,71.3,85.3,15,35,59,5.1,6.9,8.2
48009,US,7/14/2020,79.3,91.2,104.7,23,42,59,11.9,13.3,15.7
48049,US,7/14/2020,77.9,93.7,109,12,29,60,6.7,9.5,13.5
40065,US,7/14/2020,82.4,93,110.4,14,31,60,8.1,10.5,15.2
8079,US,7/14/2020,48.8,56.5,65,30,44,60,4.3,6.3,7.9
35006,US,7/14/2020,61.7,73.8,86.2,16,33,60,5.4,7.3,9.7
35003,US,7/14/2020,61.5,72.1,85.9,17,39,60,5.8,8.1,11.8
35023,US,7/14/2020,69.5,81.6,93.1,21,37,60,6.9,9.6,11.3
40055,US,7/14/2020,80.9,94.3,111.6,11,30,60,7,10.2,15.5
48327,US,7/14/2020,77.4,91.6,105.6,15,34,60,8.3,10.7,14.6
48143,US,7/14/2020,78,91,104.6,17,37,60,8.6,11.2,14
30057,US,7/14/2020,41.1,54.5,66.9,14,36,60,2.4,3.7,4.9
30007,US,7/14/2020,48,61.2,73.2,22,40,60,4.4,4.9,5.7
49029,US,7/14/2020,51.5,65,78.5,18,36,60,4.3,5.4,6.5
30009,US,7/14/2020,47.8,62.5,73.8,14,32,60,2.9,4.2,5.5
30001,US,7/14/2020,39.7,56,70.7,15,36,61,2.8,3.8,5.4
4005,US,7/14/2020,57.3,75.2,89.2,21,35,61,6.7,7.6,8.5
48083,US,7/14/2020,78.4,91.7,106.5,14,32,61,8,10.2,13.6
41061,US,7/14/2020,45.8,63.6,79.7,23,41,61,4.1,5.4,6.8
8097,US,7/14/2020,51.5,59.5,69.9,28,45,61,5.4,6.7,7.7
48375,US,7/14/2020,76,91.1,107.9,12,32,61,7.6,10.4,13.7
48485,US,7/14/2020,78,90.8,105,23,43,61,11.8,13.4,14.7
30111,US,7/14/2020,51,66.4,80.7,13,36,62,3.3,5,6.3
40149,US,7/14/2020,79.6,92,106.8,17,37,62,8.5,12,16.8
41037,US,7/14/2020,50.5,67.5,83.9,12,29,62,3.4,4.3,5.6
53043,US,7/14/2020,48.9,67.9,82.4,15,32,62,3.9,4.6,6.1
53047,US,7/14/2020,45.2,62.3,78,18,37,62,4.1,4.6,5.2
53071,US,7/14/2020,47.3,69.4,87.6,14,34,62,4.1,4.6,5.2
16041,US,7/14/2020,51.5,65.4,81.2,18,38,62,4.6,5.6,6.7
4001,US,7/14/2020,61.7,78.3,91.9,13,31,62,4.8,7.1,9.5
8105,US,7/14/2020,54.8,64.5,77.7,29,46,62,5.4,7.9,9
48411,US,7/14/2020,77.1,92.2,106.9,15,35,62,8.1,10.9,14.5
48137,US,7/14/2020,74.7,89.5,102.9,16,37,63,7.6,11,14.9
40075,US,7/14/2020,80.6,89.6,103.9,23,42,63,10.4,13,16.1
56043,US,7/14/2020,49.6,66.4,79.9,20,36,63,4.7,5.3,6.3
53077,US,7/14/2020,51.6,72.1,87.6,18,33,63,4.3,5.3,6.1
30005,US,7/14/2020,50.1,63.3,74.9,22,42,63,4.4,5.3,6.5
40009,US,7/14/2020,76.6,95.2,111.5,11,31,63,7.2,10.6,15.4
6057,US,7/14/2020,63.7,75.8,87.9,30,45,63,7.2,9.2,10.4
30089,US,7/14/2020,45,54.5,61.3,43,49,63,4.3,5.4,6.5
8067,US,7/14/2020,59.7,73.8,87.8,16,35,63,5.2,7.4,9.7
8029,US,7/14/2020,58.2,70.2,82.3,22,38,63,5.2,7.4,9.5
48299,US,7/14/2020,78.4,92.4,105.8,16,37,63,8.9,11.4,16.8
48337,US,7/14/2020,81.6,89.7,99,37,50,63,14.6,15.4,16.5
6005,US,7/14/2020,63.7,75.1,87.1,30,46,64,7.8,9,9.5
30081,US,7/14/2020,44.7,58,69.4,27,46,64,4.5,5.3,7.2
6019,US,7/14/2020,65.6,82,97,21,38,64,7.9,8.6,9.2
48065,US,7/14/2020,75.8,90,107.9,12,33,64,7.2,10.6,15.7
40141,US,7/14/2020,79.9,92.3,107.8,18,37,64,9.7,12.1,15.1
48359,US,7/14/2020,73.2,88.5,104.4,13,32,64,7.5,9.7,12.8
48483,US,7/14/2020,75.3,94.1,111.3,12,31,64,7.5,10.2,13.6
16011,US,7/14/2020,45.4,63.7,77.3,21,39,64,4.6,5.4,6.3
48237,US,7/14/2020,78.9,90.4,103.9,23,43,64,11.3,13.3,14.8
30023,US,7/14/2020,38,49.6,59.9,32,50,64,3.7,4.7,5.7
30093,US,7/14/2020,41,55.6,68.7,22,44,64,4,4.7,5.5
30029,US,7/14/2020,41.1,51.5,60.7,37,51,65,4.2,5,6
30101,US,7/14/2020,44.8,60.9,73.9,21,39,65,4.1,4.6,5.2
6091,US,7/14/2020,53,64,73,26,40,65,4.5,6.6,9.7
49055,US,7/14/2020,61.5,85,101,8,24,65,4.3,5.9,9.1
6111,US,7/14/2020,60.9,67.5,73.5,36,51,65,5.4,8.3,11.4
48333,US,7/14/2020,76.1,92.9,107.9,13,33,65,7.3,10.3,14
30073,US,7/14/2020,43,59.9,71.1,21,39,66,3.9,4.5,5.3
30049,US,7/14/2020,38.6,49.2,58.2,31,48,66,4,4.5,5.1
49009,US,7/14/2020,46.3,60.9,74.1,23,41,66,5,6,8.1
16019,US,7/14/2020,42.9,57.1,68.3,24,43,66,4.2,5.3,6.1
6031,US,7/14/2020,64.6,81.5,98.3,24,43,66,8.2,9.6,11
56007,US,7/14/2020,49.2,67,82.1,11,37,66,2.9,5.6,8.7
16055,US,7/14/2020,49.8,65.4,78.1,26,44,66,5.2,6.1,7.3
6009,US,7/14/2020,61.8,76.5,90,27,46,66,8.1,8.8,9.7
48221,US,7/14/2020,77.8,91.5,105.1,20,41,66,10.4,12.8,15.1
40039,US,7/14/2020,77.8,91.2,105.6,17,40,66,8.6,12.4,16.6
35007,US,7/14/2020,61.3,76.8,95.2,8,37,67,3.5,8,10.4
30015,US,7/14/2020,49.6,64.8,77.3,17,37,67,3.7,4.8,5.9
30025,US,7/14/2020,50.1,64.9,78.1,20,43,67,4.7,5.8,7.7
6021,US,7/14/2020,67.5,82,95.3,24,44,67,9.2,10.1,11.1
56029,US,7/14/2020,43.5,54.2,65.9,18,42,67,3.1,4.6,6.3
