county_fips_code,country,date,min_temperature_air_2m_f,avg_temperature_air_2m_f,max_temperature_air_2m_f,min_humidity_relative_2m_pct,avg_humidity_relative_2m_pct,max_humidity_relative_2m_pct,min_humidity_specific_2m_gpkg,avg_humidity_specific_2m_gpkg,max_humidity_specific_2m_gpkg
8079,US,7/9/2020,46.2,57.1,67.2,9,18,32,1.6,2.7,3.8
8067,US,7/9/2020,52.4,71.1,88.3,9,20,36,3,3.8,4.9
35011,US,7/9/2020,69.8,89,104,9,21,46,5,6.4,9.3
35057,US,7/9/2020,59.8,79.3,96.8,9,21,35,4.1,4.9,5.7
8019,US,7/9/2020,50.5,63,75.1,9,21,40,2.4,3.6,6.8
32001,US,7/9/2020,53,66.1,77.3,9,21,37,2.3,3.4,4.3
32019,US,7/9/2020,55.2,74.9,91.7,9,22,42,3.2,4.3,5.6
48141,US,7/9/2020,73.9,90.6,105.2,9,22,42,5,6.8,9.2
35009,US,7/9/2020,70.2,87.4,101.6,9,29,64,4.5,8.2,12.6
48389,US,7/9/2020,76.1,94.2,109.1,9,29,53,5.7,10,12.8
8119,US,7/9/2020,55.6,65.1,75.2,9,29,73,2.4,4.9,10.7
48069,US,7/9/2020,74.1,89.4,105.4,9,35,61,5.6,10.6,14.4
48381,US,7/9/2020,74.5,89.7,106.3,9,36,61,5.4,10.7,15.2
35043,US,7/9/2020,72.5,83.9,96.3,10,14,22,3.5,4.4,5.2
35053,US,7/9/2020,77.1,89.2,100.6,10,16,24,4.5,5.4,6.1
35027,US,7/9/2020,69.1,83,94.9,10,17,30,4.4,5.1,5.7
35035,US,7/9/2020,77.4,90.5,103.7,10,18,33,4.7,6.5,9.5
35061,US,7/9/2020,70,84.9,98.8,10,19,29,4.7,5.5,6.9
8027,US,7/9/2020,57.9,70.9,82.1,10,19,62,2.4,3.9,8.9
49051,US,7/9/2020,46.9,58.6,69.4,10,19,33,2,2.7,3.6
35001,US,7/9/2020,70.6,86.7,99.9,10,19,31,5.1,5.7,6.8
4001,US,7/9/2020,62.1,79.5,93,10,21,39,3.9,5.3,6
49013,US,7/9/2020,53.8,68.6,82.7,10,22,40,3.1,3.9,5.1
32005,US,7/9/2020,49.3,65.4,78.6,10,24,41,2.7,3.8,5.7
32029,US,7/9/2020,56.3,68,81,10,26,42,3,4.3,5.7
32007,US,7/9/2020,50.5,71.8,90.1,10,26,52,3,4.6,6.7
56003,US,7/9/2020,54.8,73,89.1,10,28,58,3.6,5.1,6.4
8111,US,7/9/2020,32.4,49.3,63.8,10,28,55,1.9,2.8,3.8
8101,US,7/9/2020,63.9,82.1,96.7,10,28,72,4.5,7.5,15
48301,US,7/9/2020,76.6,94.1,109.5,10,30,54,5.9,10.5,12.9
48117,US,7/9/2020,72.1,88.3,103.3,10,32,61,5.3,9.1,12.9
48279,US,7/9/2020,75.4,89.9,105.2,10,33,55,5.6,10.5,12.5
8035,US,7/9/2020,57.5,74.3,89.6,10,33,71,3.6,7.2,13.5
48017,US,7/9/2020,73.6,88.8,104.2,10,34,61,5.7,10.1,13.1
48369,US,7/9/2020,71.6,88.2,103.3,10,35,65,5.7,10,13.5
48393,US,7/9/2020,77.4,91.2,108.3,10,37,63,5.8,11.3,16.9
4013,US,7/9/2020,83.5,98,110,11,17,23,5.2,6.9,9.2
35051,US,7/9/2020,76.5,88.9,100.6,11,17,24,5,5.9,7.6
35045,US,7/9/2020,63.6,78.6,90.9,11,18,27,2.9,4.6,7.1
4017,US,7/9/2020,67.8,80.5,92.6,11,19,31,4.1,5.1,6
35031,US,7/9/2020,62.9,75.5,85.4,11,19,32,3.6,4.6,5.7
49043,US,7/9/2020,46,59.1,73.2,11,21,36,2.1,3,3.8
35029,US,7/9/2020,69.5,88.5,102.8,11,21,38,6,6.7,7.6
6051,US,7/9/2020,51,66.3,80.4,11,24,45,2.7,3.7,4.9
48229,US,7/9/2020,77.6,89.3,101.2,11,25,41,6.1,8.2,10.6
8007,US,7/9/2020,44.6,68,86.6,11,25,48,3.5,4.1,5.2
16073,US,7/9/2020,59.4,75.6,88.6,11,27,48,3.9,5.5,6.4
56041,US,7/9/2020,46.8,64.2,79.9,11,28,50,3,4.1,5.4
48375,US,7/9/2020,79.7,92.7,106,11,29,49,6.4,10,14.3
6073,US,7/9/2020,66.3,76.3,87.4,11,30,61,2.6,6.4,10.5
35025,US,7/9/2020,74.5,90.3,104.7,11,30,54,5.8,9.5,12.7
8049,US,7/9/2020,39.3,61.9,80.4,11,32,69,2.4,4.1,5.7
48011,US,7/9/2020,79.8,89.6,105,11,37,58,5.9,11.6,14.4
48437,US,7/9/2020,74.3,88.5,104.7,11,39,61,6,11.4,13.7
4009,US,7/9/2020,84,96.4,108.1,12,18,25,6.9,7.5,8.2
4011,US,7/9/2020,79.2,92.6,104.4,12,18,26,6,6.8,7.9
4021,US,7/9/2020,80.5,94.9,106.2,12,19,29,5.3,6.9,8.2
35006,US,7/9/2020,62.5,76.7,88.1,12,20,34,4,4.9,5.7
6029,US,7/9/2020,69.9,83.9,97.3,12,22,35,4.6,5.5,6.2
35003,US,7/9/2020,64.1,77,88.8,12,24,34,4.6,5.8,7.5
8071,US,7/9/2020,63,81.6,96.5,12,29,76,4.6,7.7,15.3
16013,US,7/9/2020,47.4,67.4,83.5,12,29,56,3.6,4.4,5.2
48501,US,7/9/2020,76.1,90.9,105,12,29,49,6.3,9.8,11.7
48079,US,7/9/2020,75.3,89.2,103.5,12,30,50,6.3,9.6,11.2
48109,US,7/9/2020,75,87.9,100.6,12,31,56,6.1,9.3,12.7
48233,US,7/9/2020,78.9,91.3,104.9,12,31,54,6.2,10.2,12.8
8057,US,7/9/2020,34.7,58.7,78.6,12,33,68,2.8,4,5
56025,US,7/9/2020,51.5,70.4,85.9,12,33,62,3.9,5.7,8.2
48205,US,7/9/2020,69.6,86.6,101.1,12,36,63,6.1,10.3,14.9
48189,US,7/9/2020,75.1,89,105.7,12,37,56,6.9,11.3,13.2
4007,US,7/9/2020,74.9,88.8,100.4,13,21,32,6,6.8,7.5
35023,US,7/9/2020,73.3,87.5,98.9,13,26,46,6.3,7.9,10.2
49009,US,7/9/2020,42.6,62.2,76.7,13,28,55,3.1,3.9,4.7
32510,US,7/9/2020,50.2,70.7,85.9,13,29,57,3.7,4.9,5.5
41025,US,7/9/2020,43.2,66.8,83.4,13,30,59,2.8,4.6,6.5
48495,US,7/9/2020,76.5,93,109.2,13,31,52,7.9,10.8,13.1
48475,US,7/9/2020,78.5,94.2,109.3,13,31,51,8.1,11,13.5
41045,US,7/9/2020,54.3,71.2,86.2,13,32,58,4.1,5.5,6.7
48165,US,7/9/2020,76.6,91.5,107.6,13,32,52,7.7,10.7,13
56019,US,7/9/2020,58.8,73.8,88.2,13,33,55,4.6,6.5,10
49033,US,7/9/2020,45.3,63,79.2,13,34,63,3.2,4.8,6.4
56017,US,7/9/2020,50.6,68.2,86.2,13,35,52,4.5,5.9,8.6
16047,US,7/9/2020,48.7,71.6,90.7,13,36,67,4.5,6,8
48045,US,7/9/2020,78.5,89.4,106.2,13,39,57,7.9,12.2,14.6
4027,US,7/9/2020,75.9,94.2,108.3,14,21,34,4.4,7.3,9
4025,US,7/9/2020,61.4,80.7,93.7,14,21,32,3.6,5.6,7.5
35017,US,7/9/2020,72.1,85.2,96.7,14,23,34,6.6,7.1,10
4005,US,7/9/2020,51.1,73.4,90.7,14,25,41,3.7,5.2,6
16023,US,7/9/2020,47,62.6,74.6,14,27,46,3.1,3.9,5.1
16037,US,7/9/2020,45.8,61.1,73.5,14,31,66,3.1,4.1,5.8
48003,US,7/9/2020,75.8,91.6,107.4,14,33,61,8.3,11,14.3
6019,US,7/9/2020,65.8,83.2,98.7,14,33,58,5.8,7.4,8.3
49029,US,7/9/2020,48.6,66,82.1,14,33,60,4,5,5.8
56013,US,7/9/2020,52.3,70.8,86.5,14,33,56,4.6,6,7.5
16001,US,7/9/2020,54,72.8,88.8,14,34,63,4.5,5.8,6.7
48445,US,7/9/2020,73.6,90.1,106.2,14,36,64,8.6,11.5,13.4
6049,US,7/9/2020,46.2,66.7,81.9,14,37,68,3.6,5.5,6.8
16033,US,7/9/2020,47.8,65.2,81.6,14,38,62,3.9,5.5,6.6
48357,US,7/9/2020,76.8,88.7,103.4,14,40,69,7.4,12,16.6
30001,US,7/9/2020,43.1,61,76.5,14,41,69,3.5,5.2,6.3
48377,US,7/9/2020,69,84.7,100.1,14,41,72,7.1,11.1,14.2
56009,US,7/9/2020,57.8,72.2,88.3,14,42,67,4.8,7.9,10.6
48129,US,7/9/2020,77,89,108,14,43,68,8.1,12.7,15.1
16071,US,7/9/2020,58.3,69,80,15,28,40,4,5.1,6.4
48135,US,7/9/2020,78,92,105.8,15,33,55,8.1,11.3,14
8059,US,7/9/2020,51.6,67.3,79,15,34,72,3.6,6.2,10.7
48243,US,7/9/2020,72.8,83.2,94.1,15,34,55,6.1,9.6,12.1
48219,US,7/9/2020,75.8,90,105.4,15,34,50,8.6,11,12.5
16063,US,7/9/2020,46.5,68.1,86.1,15,37,75,4.6,5.4,6.5
48103,US,7/9/2020,77.5,92.9,107.7,15,37,61,8.7,12.5,15.1
6047,US,7/9/2020,65.3,80.9,97.7,15,38,62,5.9,7.9,9.9
48153,US,7/9/2020,74.9,88,104.7,15,41,65,8.5,12.2,14.8
8039,US,7/9/2020,58.2,73.2,88.5,15,41,85,5.2,8.6,14
16067,US,7/9/2020,46.9,68.5,87,15,42,84,4.8,6.2,7.3
6069,US,7/9/2020,58.4,72.4,84.3,16,26,38,3.2,4.8,6.9
6035,US,7/9/2020,54.3,71.4,84.7,16,28,44,4.5,5.2,6
6079,US,7/9/2020,57.9,74.5,89.6,16,29,46,4.4,5.3,6.3
8031,US,7/9/2020,61.8,79.2,91.4,16,31,57,5.5,7.8,12.9
48341,US,7/9/2020,77,89.4,102.4,16,33,59,7.2,10.4,13.8
8014,US,7/9/2020,58.9,77.2,91.2,16,34,63,5.2,7.8,12.6
16045,US,7/9/2020,54.8,71.6,85.5,16,34,54,4.9,5.9,7.6
56043,US,7/9/2020,52.5,71,86,16,34,68,4.3,6,6.9
48345,US,7/9/2020,78.9,91.7,108.5,16,39,63,9.3,12.6,16.5
16051,US,7/9/2020,44,65.8,84.2,16,41,78,5,5.7,6.5
41037,US,7/9/2020,50.8,66.7,81.2,16,46,81,4,6.5,7.8
56035,US,7/9/2020,34.2,58.2,79.2,16,47,90,4.4,5.2,6.4
4019,US,7/9/2020,78.7,91.6,104.2,17,27,39,7.4,9.6,11.1
8069,US,7/9/2020,52.6,65,74.2,17,29,58,3,5,9
8013,US,7/9/2020,59.2,72,81.4,17,30,62,3.6,6.4,10.6
16039,US,7/9/2020,53.1,67.6,80.3,17,30,44,4.3,5,6.4
4003,US,7/9/2020,70.8,86.3,99.1,17,30,50,8.3,9.1,10.4
6053,US,7/9/2020,60.9,72.1,83.5,17,31,52,3.6,5.5,7.9
6115,US,7/9/2020,63.9,81.9,96.3,17,34,59,6.6,7.7,8.4
16077,US,7/9/2020,52.2,68.3,83.3,17,36,56,5,6,7.1
48329,US,7/9/2020,78.4,91.9,105.4,17,36,61,9.4,12.4,15.1
16083,US,7/9/2020,50.7,70.6,85.7,17,36,66,5.2,6.1,7.9
16087,US,7/9/2020,57.1,68.7,79.3,17,37,57,4.4,6,7.7
6099,US,7/9/2020,63.4,80.2,95.9,17,37,60,6.2,7.7,8.7
16053,US,7/9/2020,51.1,70.7,88.2,17,39,69,5.2,6.4,8.6
6077,US,7/9/2020,61.6,79.5,97.1,17,40,66,6.7,8,9.2
16003,US,7/9/2020,52.8,68.3,82.7,17,42,68,4.7,6.5,8.3
48191,US,7/9/2020,78.2,91.4,110.4,17,44,67,11.1,13.8,16.6
16025,US,7/9/2020,46.9,62.1,73.5,18,28,37,2.7,4.1,5.2
49057,US,7/9/2020,58.4,72,84.1,18,28,46,3.9,5.5,7.4
6039,US,7/9/2020,60.4,76,88,18,30,46,5.3,6.2,7
49005,US,7/9/2020,52.4,61.5,69.8,18,31,45,2.8,4.6,6.3
56029,US,7/9/2020,44.6,60.5,73.5,18,33,54,4.1,4.6,5.6
48317,US,7/9/2020,78.4,91.4,104.4,18,36,60,9.9,12.2,14.7
48107,US,7/9/2020,77.6,89.3,103.2,18,37,55,9.4,11.8,13.5
6089,US,7/9/2020,62.1,76.9,89.5,18,37,56,5.9,7.4,8.3
16075,US,7/9/2020,51.3,72.2,89.7,18,42,76,5.9,6.9,8.6
56033,US,7/9/2020,47.5,69.8,89.3,18,44,75,6,6.9,8.2
30041,US,7/9/2020,46.8,64.6,79.7,18,57,94,4.4,7.3,9.2
6103,US,7/9/2020,67.9,85,97.4,19,30,49,6.7,7.6,9.4
8047,US,7/9/2020,50.9,61.7,70.7,19,31,61,3,5,7.9
6021,US,7/9/2020,69.7,83.8,95,19,31,50,5.2,7.6,8.7
6043,US,7/9/2020,58.6,75.4,88,19,32,48,5.4,6.3,7.2
6037,US,7/9/2020,64.6,73.4,83,19,32,45,3.4,6.7,10.8
6009,US,7/9/2020,64.6,79,92.1,19,34,52,6.2,7.1,7.7
48115,US,7/9/2020,76,90.9,104.2,19,36,56,10.4,12.1,13.8
48305,US,7/9/2020,75.1,89.8,103.7,19,37,56,10.2,12,13.7
6093,US,7/9/2020,53.6,71.1,87.1,19,37,59,5.2,6.2,8.3
48303,US,7/9/2020,76.4,90,104.3,19,37,57,9.7,12.2,14
6031,US,7/9/2020,62.6,82.4,99,19,38,69,7.5,8.5,9.6
48461,US,7/9/2020,78.2,90.3,103.4,19,40,65,9.8,12.9,15.9
48371,US,7/9/2020,73.8,88.3,102,19,40,64,10.1,12.3,14.2
41013,US,7/9/2020,45.7,65.3,80.2,19,43,75,4.9,5.9,7.2
16005,US,7/9/2020,45.7,66.8,84.4,19,44,76,5.5,6.5,7.6
16027,US,7/9/2020,51.5,70.7,87,19,45,82,5.9,7.1,8
48087,US,7/9/2020,74.8,88.6,108.6,19,50,79,11.3,14.5,17.1
48211,US,7/9/2020,76.3,89,104.9,19,50,73,10.3,14.9,17.8
6107,US,7/9/2020,63.9,75.8,84.7,20,25,36,3.9,5.6,7
6003,US,7/9/2020,48.5,59.8,68.4,20,30,42,3,4.4,6.3
6007,US,7/9/2020,70.8,81.5,90.8,20,31,39,6.4,7.4,8.7
6005,US,7/9/2020,66,78,89.4,20,34,47,6.3,7.1,8.1
48195,US,7/9/2020,76.7,88.4,101.8,20,37,58,7.6,11.4,14.6
48169,US,7/9/2020,79.3,91.6,104.9,20,37,54,10.9,12.5,14.2
48043,US,7/9/2020,79.1,90.2,102.3,20,37,52,10.2,12.3,13.8
8123,US,7/9/2020,59,75.8,90.2,20,39,74,4.2,8.5,13.4
16059,US,7/9/2020,45.2,57.5,68.8,20,41,62,3.8,5.1,6.4
48125,US,7/9/2020,76.3,89.9,103.9,20,42,65,10.9,13.1,14.6
30003,US,7/9/2020,50.1,71.7,88.5,20,44,78,6.4,7.5,8.6
41023,US,7/9/2020,48.6,64.9,81.9,20,44,71,5.4,6.1,7.2
48111,US,7/9/2020,64,82.9,97.7,20,45,80,8.2,11.5,18
6067,US,7/9/2020,56.9,76.8,96.9,20,47,79,7.6,8.4,9.2
56031,US,7/9/2020,59.2,72.8,89.7,20,49,67,7.4,9.4,11.8
48483,US,7/9/2020,73.6,87.3,104.8,20,52,81,10.8,14.6,17.4
6109,US,7/9/2020,52,65.4,77.9,21,32,52,2.8,5.2,7.4
6061,US,7/9/2020,63.2,75.7,87.1,21,35,45,5.9,7,8.6
8005,US,7/9/2020,62.7,75.7,88.9,21,38,80,4.7,8.6,14.2
48263,US,7/9/2020,79.7,92.5,105.7,21,39,55,11.5,13.3,14.8
48173,US,7/9/2020,77.1,89.8,102.8,21,41,72,10.7,13.3,16.6
6013,US,7/9/2020,57.6,75.3,93.4,21,43,68,7,7.7,8.5
41001,US,7/9/2020,49.9,65.3,81.8,21,47,75,5.7,6.8,7.8
16011,US,7/9/2020,44.5,66.4,83.2,21,48,85,5.9,6.9,7.9
6001,US,7/9/2020,53.9,73.5,92.2,21,49,87,7.1,7.8,8.4
56015,US,7/9/2020,56.8,72.1,89.5,21,50,86,6.5,9.1,11.3
48295,US,7/9/2020,77.2,87.8,106.2,21,52,76,12,15.3,18.7
30077,US,7/9/2020,35.3,59.5,80.3,21,57,100,5,6,8.2
48033,US,7/9/2020,76,90.3,103.6,22,39,57,11.5,12.7,15
48227,US,7/9/2020,77.5,90.7,104.3,22,40,59,11.1,13.1,15.9
30009,US,7/9/2020,52.7,66.2,80.6,22,40,62,4.7,6.3,8.7
16065,US,7/9/2020,47,65.2,79.4,22,42,72,4.6,6.2,7.8
16041,US,7/9/2020,51.2,68.1,85.1,22,46,73,6.4,7.4,8.9
16007,US,7/9/2020,43.9,64.6,82.2,22,47,83,5.7,6.8,8.5
56005,US,7/9/2020,55,69.7,85.2,22,50,73,6.8,8.4,10.3
31157,US,7/9/2020,55.3,72.5,89.9,22,51,83,6.6,9.4,10.9
30015,US,7/9/2020,46.8,66,81.4,22,53,86,5.7,7.2,8.7
16043,US,7/9/2020,35.6,58.6,76.5,22,59,100,5.3,6.4,8.8
56023,US,7/9/2020,47.4,60.5,71.4,23,33,44,3.6,5,6
49003,US,7/9/2020,63.5,75.3,83.6,23,36,50,5.5,8,11.6
49011,US,7/9/2020,63.2,78.7,89.4,23,37,69,6.8,8.7,10.9
48421,US,7/9/2020,73.7,86.3,100.2,23,40,62,8.9,11.8,17.2
6033,US,7/9/2020,60.1,73.7,87.7,23,41,58,6.4,7.6,8.8
40025,US,7/9/2020,66.4,83.2,95.6,23,41,79,6.8,11.3,17.1
30057,US,7/9/2020,46.7,59.8,72.2,23,42,68,4.6,5.5,6.8
8001,US,7/9/2020,58.9,75,90,23,43,82,5.7,9.4,14.2
48383,US,7/9/2020,76.6,88.9,102.1,23,44,70,11.3,13.7,16.7
30043,US,7/9/2020,46.4,61.1,74.9,23,45,64,5.1,6.1,7.3
56045,US,7/9/2020,57.6,71.5,86,23,46,70,7.1,8.2,10.3
31007,US,7/9/2020,53.8,70.6,87.5,23,48,78,5.1,8.5,11.3
6095,US,7/9/2020,58.1,76.6,96.4,23,48,79,8,8.6,9.5
30031,US,7/9/2020,40.3,57.1,73.5,23,50,81,4.9,5.8,7.6
30007,US,7/9/2020,43,64,81.5,23,50,81,5.5,6.8,8.9
40057,US,7/9/2020,74.9,89.3,105.3,23,52,82,12,15.3,17.8
31165,US,7/9/2020,58.8,70.8,87.7,23,58,93,6.8,9.9,12.9
48151,US,7/9/2020,79.3,91.7,104.1,24,41,59,12.2,13.6,15.2
6057,US,7/9/2020,59.4,73.6,86.6,24,41,60,6.6,7.6,9
48415,US,7/9/2020,77.6,90.2,103.3,24,43,62,12.7,13.9,15.7
16081,US,7/9/2020,39,61.6,77.4,24,46,78,4.7,6.1,7
16029,US,7/9/2020,44,63.3,79.3,24,47,79,4.7,6.9,9.2
41069,US,7/9/2020,51.1,64.2,78,24,47,74,5.4,6.5,8.1
48101,US,7/9/2020,75.9,89,104.3,24,49,72,12.5,14.7,17
4023,US,7/9/2020,72,81.7,99.1,24,49,69,10.1,12.7,15.4
30093,US,7/9/2020,43.8,60.2,74.4,24,50,74,5.3,6.4,7.5
56027,US,7/9/2020,63.2,72.4,86.7,24,51,67,7.9,9.7,11.3
30099,US,7/9/2020,39.8,62,79.9,24,51,87,5.1,6.3,7.7
6101,US,7/9/2020,57.8,77,94.4,24,51,85,8.3,9.6,11.3
6113,US,7/9/2020,56.4,76.5,95.1,24,52,87,8.3,9.2,10.7
6097,US,7/9/2020,48,71.9,92.4,24,53,95,6.7,7.8,9.3
6085,US,7/9/2020,51.8,70.9,90.3,24,54,98,7,7.9,8.6
31105,US,7/9/2020,51.4,69.3,84.6,24,55,82,6.1,9.4,12.6
30035,US,7/9/2020,42.5,58.8,73.1,24,57,87,4.9,6.4,7.6
8089,US,7/9/2020,65.8,81.6,94.2,25,39,74,6.5,10.6,14.9
6063,US,7/9/2020,49.4,62.4,74.2,25,42,59,4.8,6,7
48335,US,7/9/2020,77.9,91,104.4,25,43,67,12.5,14.1,16.4
8087,US,7/9/2020,55.9,74.9,90.6,25,45,74,5.9,9.7,13.6
6011,US,7/9/2020,56.4,78.9,94,25,47,93,7,9.1,10.1
48105,US,7/9/2020,76,87.7,100.2,25,48,76,11.4,13.9,17.4
8073,US,7/9/2020,59,75.1,87.3,25,48,80,6.7,10.6,14.5
53071,US,7/9/2020,52.2,69.3,83.1,25,49,78,6.1,7.2,9.1
53013,US,7/9/2020,51.9,65.7,79.3,25,51,89,5.7,6.9,9.1
