county_fips_code,country,date,min_temperature_air_2m_f,avg_temperature_air_2m_f,max_temperature_air_2m_f,min_humidity_relative_2m_pct,avg_humidity_relative_2m_pct,max_humidity_relative_2m_pct,min_humidity_specific_2m_gpkg,avg_humidity_specific_2m_gpkg,max_humidity_specific_2m_gpkg
6069,US,7/24/2020,58.8,69.3,81.6,28,40,57,4.5,6.8,8.4
30075,US,7/24/2020,66.9,78.8,90.5,20,38,57,7.3,8.7,9.9
4013,US,7/24/2020,81.3,92.6,104.5,14,37,57,6.9,11.8,14.5
41069,US,7/24/2020,53.1,65.5,78,18,37,57,4.3,5.2,5.9
6017,US,7/24/2020,61.2,70.8,79.9,34,45,57,6.8,8.4,9.5
53019,US,7/24/2020,51.8,57.3,64,37,46,58,4.3,5.5,6.6
56003,US,7/24/2020,63.6,77.4,88.8,15,31,58,4.2,6.8,9
6033,US,7/24/2020,61.4,75.3,87.7,26,41,58,6.7,8.1,9.2
56011,US,7/24/2020,66.4,73.4,81,31,46,58,7.8,9.6,11.6
16055,US,7/24/2020,58.6,66.9,76.4,24,41,58,4.7,6.2,7.5
53007,US,7/24/2020,46.8,52.4,57.6,43,50,59,4.1,5,6.1
30045,US,7/24/2020,62.1,69.2,80,26,46,59,6.8,8,9
6089,US,7/24/2020,65.5,78.4,92,20,41,59,7.1,8.5,9.6
48043,US,7/24/2020,75.4,85.5,94.3,27,41,59,10.2,12,13.4
49035,US,7/24/2020,65.7,78.6,90.8,16,36,59,6,8.1,9.5
56031,US,7/24/2020,65.3,75.5,88.2,21,40,59,7.2,8.6,11.1
53017,US,7/24/2020,54.5,65.2,77.2,21,37,59,4.4,5.1,5.9
16023,US,7/24/2020,55.2,64.7,74.2,21,38,59,4.4,6.1,8.3
49041,US,7/24/2020,55.3,64.2,74,29,46,59,6.5,7.4,8.8
4015,US,7/24/2020,73.9,83.5,94,22,40,59,8.5,10.8,13.5
49001,US,7/24/2020,60,72,83.3,14,34,60,4.5,6.5,8.3
53075,US,7/24/2020,54.4,67.7,80.1,16,35,60,3.7,5.1,6.4
32027,US,7/24/2020,58,77.5,92.7,10,29,60,3.9,6.1,7.8
30061,US,7/24/2020,56,63.5,71.6,30,45,60,5,6.6,8
6109,US,7/24/2020,54.6,65.6,76.4,29,43,60,4.9,7.1,9
30017,US,7/24/2020,65.3,78.3,90.3,23,39,60,7.9,8.7,9.7
53071,US,7/24/2020,58.6,70.4,83.7,18,39,60,4.8,5.9,7.2
30053,US,7/24/2020,55.7,65.4,73,28,42,60,5.3,6.2,6.9
41049,US,7/24/2020,55.7,65.8,75.8,23,39,61,4.5,5.5,6.4
30011,US,7/24/2020,65,77.6,89.4,25,41,61,8.3,9,10.3
6039,US,7/24/2020,62.6,74.4,85.9,28,44,61,7.9,8.6,9.5
56019,US,7/24/2020,63.8,76.3,90.5,13,36,61,4.9,7.6,9.3
41023,US,7/24/2020,51.9,67.5,82.5,15,33,61,4.1,4.9,6.1
49005,US,7/24/2020,52.7,60.6,69.1,24,43,61,4.5,6.2,7.6
53047,US,7/24/2020,48.4,60,73.8,21,42,62,4.3,5,6.3
6035,US,7/24/2020,53.6,73.4,88.3,13,34,62,4.4,6.5,7.5
49011,US,7/24/2020,68.3,77.9,88.9,30,45,62,9.3,10.5,12.8
41025,US,7/24/2020,48,68.9,85.4,12,30,62,3,4.8,6.3
56041,US,7/24/2020,51.9,65.7,78.3,16,36,62,4.2,5.8,7.4
6005,US,7/24/2020,64.2,74.4,85.6,33,45,62,6.8,8.6,9.7
30089,US,7/24/2020,51,57.2,64.5,38,51,62,5.2,6.1,7.1
56023,US,7/24/2020,50.6,60.2,69.9,27,44,62,4.9,6.4,7.5
6063,US,7/24/2020,54,65.2,77.1,28,43,62,5.7,6.9,8
56043,US,7/24/2020,61.5,75,91.4,13,37,62,5.2,7.4,9.7
46033,US,7/24/2020,64.1,73.8,82.9,31,46,62,7.9,9.8,12.1
6049,US,7/24/2020,51.1,69,83.8,16,34,62,4.7,5.7,6.8
6051,US,7/24/2020,53.4,62.4,73,23,43,62,4.8,6.2,7.4
6111,US,7/24/2020,58.6,66.8,73.3,41,53,62,6,8.4,10.8
53077,US,7/24/2020,55.4,67.2,80.5,25,43,63,5.5,6,6.7
8043,US,7/24/2020,64.6,73.2,85,28,44,63,8.3,9.5,10.7
48103,US,7/24/2020,77.6,89.1,99.6,23,41,63,10.7,13,15.4
30073,US,7/24/2020,52.8,67.7,79.8,18,34,63,3.8,5.3,6.7
56005,US,7/24/2020,62.8,73.3,86.2,23,43,63,7.4,8.6,9.5
48495,US,7/24/2020,75.1,87.8,97.8,25,40,63,10.2,12.1,13.7
41021,US,7/24/2020,55.7,64.7,73.7,29,45,63,4.7,6.1,6.7
35015,US,7/24/2020,73.8,85.4,96.8,22,42,63,9.7,11.8,13.7
6093,US,7/24/2020,57.3,74.2,90.9,18,38,64,5.9,7,7.9
30103,US,7/24/2020,65,77.9,91.4,20,39,64,6.9,8.5,9.8
48461,US,7/24/2020,76.7,86.8,97,26,43,64,10.9,12.7,14.9
49007,US,7/24/2020,56.5,69.3,82.5,21,41,64,5.7,7.4,8.9
6043,US,7/24/2020,60.8,74.8,86,29,45,64,8,8.8,9.5
6021,US,7/24/2020,67.6,81.1,92.4,27,44,64,9,9.8,11.7
49043,US,7/24/2020,44.5,56.4,67.7,27,44,64,5.2,5.7,6.3
48135,US,7/24/2020,74.9,86.9,96.7,25,42,65,10.2,12.5,14.6
49047,US,7/24/2020,66.7,75.5,87.4,22,40,65,6.7,8.7,11
8101,US,7/24/2020,66.6,77.8,93.9,20,48,65,8.3,11.2,13.1
49029,US,7/24/2020,53.8,67.3,80.9,19,39,65,4.8,6.4,7.4
6009,US,7/24/2020,62.4,76,88.3,30,42,65,6.7,8.3,9.6
8025,US,7/24/2020,71.2,81,95.3,23,44,65,9,11.4,13.4
16025,US,7/24/2020,51.7,63.4,74.4,25,43,66,5.5,6.5,7.6
53065,US,7/24/2020,53.4,64.6,75.8,27,47,66,5.7,6.5,7.3
6103,US,7/24/2020,68.5,82.7,95.3,24,43,66,8.7,10,12
8071,US,7/24/2020,67.7,78.2,91.1,26,48,66,10,11.5,12.4
30029,US,7/24/2020,49.2,56.8,65,32,49,66,4.7,5.8,7.2
30097,US,7/24/2020,59.5,72.9,85.6,20,42,66,6,8.1,9.6
16021,US,7/24/2020,54.3,64.1,72.1,32,47,66,5.3,6.6,7.3
8055,US,7/24/2020,66.1,74.1,84.7,27,46,66,8.8,10.2,12.9
31045,US,7/24/2020,68.7,79.9,89.2,26,45,66,8.4,10.8,13.4
6091,US,7/24/2020,51.8,61.4,71.5,34,49,66,5.9,7.2,8.6
8069,US,7/24/2020,58.4,63.4,69,43,53,66,7.6,8.9,10.3
6057,US,7/24/2020,62.5,74,86,32,49,67,7.8,9.5,10.6
48383,US,7/24/2020,74.8,86.9,97.8,24,43,67,10.6,12.5,15.1
30101,US,7/24/2020,52.2,69.7,82.7,18,36,67,4.4,5.8,7
16039,US,7/24/2020,57.5,69,80.3,26,44,67,6.1,7.8,10.1
56045,US,7/24/2020,60.8,70.9,82.6,25,47,67,7.1,8.6,11.5
41065,US,7/24/2020,53.8,65.6,80.1,18,43,67,4.2,5.6,7
48465,US,7/24/2020,78.8,90.2,101,24,41,67,9.5,12.7,15.2
48105,US,7/24/2020,75.5,86.5,97.2,26,43,67,10.6,12.3,14.6
48443,US,7/24/2020,77.2,88.6,98.1,27,44,67,11.6,13.4,16.1
30035,US,7/24/2020,50.2,63.6,76.2,23,40,68,4.3,5.5,6.9
53005,US,7/24/2020,54.5,70.1,85.4,14,38,68,3.8,5.5,6.8
48371,US,7/24/2020,72.5,84.8,94.5,26,43,68,10.4,12,14.6
49031,US,7/24/2020,53.6,64.1,72.9,27,45,68,5.9,7.3,8.3
49051,US,7/24/2020,46.6,56.2,66.5,27,50,68,5.1,6.6,7.9
30107,US,7/24/2020,59.2,70.3,83.2,20,44,68,5.5,7.6,9.2
16087,US,7/24/2020,59.6,69.5,79.5,26,46,68,4.8,7.9,9.3
6019,US,7/24/2020,66.6,81.8,96.5,21,42,68,8.1,9.3,10.3
49049,US,7/24/2020,58.6,76.2,92.8,12,35,68,4.6,7.2,8.4
6003,US,7/24/2020,48.8,57.5,68.6,27,54,69,5.3,7,9
41015,US,7/24/2020,56.2,66.9,77.9,35,52,69,6.6,7.5,9
46047,US,7/24/2020,66.2,78.1,86.9,26,46,69,8,10.5,13.4
8011,US,7/24/2020,71.7,84.2,98.5,19,44,69,8.7,12,14.4
4021,US,7/24/2020,74.4,84.9,95.9,27,48,69,10.8,12.5,13.7
53001,US,7/24/2020,53.4,67,81,19,42,69,4.3,5.8,6.8
16077,US,7/24/2020,54.7,68.5,82.7,23,44,69,5.8,7.3,9.2
49013,US,7/24/2020,53,64.4,77.4,28,50,69,6.1,7.8,9.1
4007,US,7/24/2020,70.7,77.8,86.7,38,55,69,11.3,12.6,13.8
41059,US,7/24/2020,47.7,66.5,82.2,19,42,69,4.5,5.6,6.3
30009,US,7/24/2020,61.2,73.3,88.2,17,37,69,5,7.4,9.4
35005,US,7/24/2020,74.2,83.8,97.9,21,48,69,9.2,12.8,15.3
53025,US,7/24/2020,56.1,70.7,83,19,37,69,4.9,5.7,7
56013,US,7/24/2020,59.3,72,85.6,21,41,69,6.1,7.7,9.5
16073,US,7/24/2020,60.3,72.9,86.2,29,50,70,7.1,9.5,10.8
8081,US,7/24/2020,58.7,67.7,80.8,29,49,70,7.1,8.6,11.4
4019,US,7/24/2020,74,83.4,95.8,19,49,70,7.6,12.7,14.8
6099,US,7/24/2020,64.3,77.1,93.1,26,47,70,7.1,8.9,9.7
48263,US,7/24/2020,75.1,87,97.4,30,46,70,12.2,13.4,14.5
53051,US,7/24/2020,51.7,64.9,79.6,26,51,71,6.2,7,8.1
8089,US,7/24/2020,70.9,80.7,95.4,25,47,71,10.2,12,13.7
48235,US,7/24/2020,73,86.9,98.4,26,45,71,10.9,13,15.4
56007,US,7/24/2020,55.9,65.3,77.2,27,48,71,6.8,7.8,9.9
30087,US,7/24/2020,63.9,78.6,91.3,20,39,71,6.8,8.6,10.5
30063,US,7/24/2020,50.9,57.9,64.8,41,56,71,5.1,7.1,9
6053,US,7/24/2020,59.2,67.6,78.3,31,50,71,5.9,7.6,9
30069,US,7/24/2020,59.2,75.5,88.5,21,42,71,6.3,8.2,9.2
48451,US,7/24/2020,74,87.1,97.9,31,48,71,11.7,13.8,16
41031,US,7/24/2020,50.1,65.4,79.7,19,43,71,4.5,5.7,6.7
48081,US,7/24/2020,74.9,87.9,98.5,28,46,71,11.9,13.4,15.2
6115,US,7/24/2020,62,77.9,92.3,28,45,72,8,9,9.9
48329,US,7/24/2020,74.6,86.4,96.8,26,46,72,10.7,13,15.6
48353,US,7/24/2020,74.2,83.8,92.8,34,51,72,11.9,13.5,14.9
49021,US,7/24/2020,58.4,72.5,85.9,21,43,72,6.5,8.1,9.2
48151,US,7/24/2020,75.7,86.2,96.4,30,49,72,11.6,13.6,15.4
30055,US,7/24/2020,62.6,76.6,90.7,21,46,72,7.1,9.2,10.3
49009,US,7/24/2020,54.2,62.1,70.2,31,43,72,5.7,6.9,10.7
16045,US,7/24/2020,59.6,73.5,86.1,22,44,72,6.8,8.3,10.3
48243,US,7/24/2020,64.2,74.2,87.3,20,51,72,7,10.8,12.8
48399,US,7/24/2020,75.2,86.7,96.7,28,49,72,11.2,13.8,15.8
41061,US,7/24/2020,47.7,65.1,79.9,25,42,72,4.4,5.7,6.8
30065,US,7/24/2020,60.8,75.9,88.7,25,44,72,8,8.9,9.7
48335,US,7/24/2020,74.8,87.5,97.8,31,47,72,12.6,13.9,15.6
16015,US,7/24/2020,51.9,62,70.6,37,52,73,5.5,7.5,9.1
30027,US,7/24/2020,56,69.2,80.3,29,48,73,7.2,8.1,9.4
46103,US,7/24/2020,65.7,75.9,85.6,36,52,73,9.9,11.1,11.8
8103,US,7/24/2020,59.5,67.6,76.3,31,48,73,7,8.7,10.3
48441,US,7/24/2020,75.1,85,94.6,31,50,73,11.5,13.8,15.5
53043,US,7/24/2020,49.1,65.9,80.1,18,39,73,4,5.2,6.5
16061,US,7/24/2020,52.1,64.8,77.8,26,45,73,5,6.2,7.8
8027,US,7/24/2020,57.9,64.8,76.1,34,57,73,9,9.9,10.8
48275,US,7/24/2020,77.9,87.7,97.7,34,52,73,13.5,14.9,16.5
49039,US,7/24/2020,51.1,68.9,84.7,19,45,74,6,7.5,9
49015,US,7/24/2020,58.2,69.8,81.3,28,46,74,7.3,8.5,9.7
56037,US,7/24/2020,53.7,67.7,79.9,20,42,74,5.5,6.9,8.3
16035,US,7/24/2020,50.7,62,73,32,52,74,5.1,6.9,8.9
16005,US,7/24/2020,52.5,66.9,81.5,24,47,74,5.8,7.4,8.4
6077,US,7/24/2020,62.3,74.9,91,25,51,74,7.4,8.8,9.8
35025,US,7/24/2020,70.7,82.8,91.7,28,45,74,10.1,11.8,13.9
49033,US,7/24/2020,49.1,63.4,77.9,21,46,74,5.1,6.7,8.7
46081,US,7/24/2020,61.3,66.6,75.4,39,55,74,7,9.4,12.7
49053,US,7/24/2020,61.1,70,79.2,31,50,74,8.1,9.4,10.9
48173,US,7/24/2020,72.8,85,96,29,50,75,11.8,13.5,15.3
48299,US,7/24/2020,76.3,87.2,97.2,33,54,75,13,15,17.4
6083,US,7/24/2020,56.3,66.3,75.6,43,59,75,6.6,8.6,10
16013,US,7/24/2020,52.7,69.1,83.4,19,41,75,5.2,6.6,8.2
48317,US,7/24/2020,72.9,85.2,95.8,27,48,75,11.3,13.2,15.7
32510,US,7/24/2020,54,71,88.4,14,41,75,4.8,6.9,8.5
48431,US,7/24/2020,72.6,86.6,97.5,30,48,75,12.4,13.8,15.1
48323,US,7/24/2020,75.5,88.3,99.6,36,53,75,13.6,15.4,17.6
53021,US,7/24/2020,55.4,69,83.9,20,46,76,5.2,6.5,7.8
6079,US,7/24/2020,55,69.8,84.1,31,50,76,6.6,8,9
31007,US,7/24/2020,66.5,77.1,88.1,26,48,76,7.8,10.5,13.8
46102,US,7/24/2020,63.2,80.4,91.9,28,46,76,9.2,11,12.6
46093,US,7/24/2020,65.9,77,87.1,36,53,76,10.1,11.5,13.5
41013,US,7/24/2020,47.3,67.2,82,13,37,76,3.7,5.3,7.7
30033,US,7/24/2020,59.2,76.7,90.6,20,42,76,7,8.3,9.6
8041,US,7/24/2020,59.9,72.3,89.8,20,53,76,7.7,10.3,12.9
16037,US,7/24/2020,51.2,62.1,73.3,23,47,76,5.1,6.7,8.5
48271,US,7/24/2020,76.1,89.3,100.3,28,49,76,12.3,14.4,15.6
16041,US,7/24/2020,57.2,68.6,83.7,31,53,77,8.1,9,10.2
30041,US,7/24/2020,57.3,73.1,86,16,41,77,4.9,6.9,10.4
30067,US,7/24/2020,52.7,62.8,72.1,26,51,77,5.5,7.4,10
16019,US,7/24/2020,52.9,63.3,74.1,33,52,77,6.4,7.9,9.1
41051,US,7/24/2020,57.1,62.8,69.3,53,66,77,7.4,7.9,8.3
48453,US,7/24/2020,78.4,87.2,95.7,43,60,77,15.9,16.8,18
48439,US,7/24/2020,79.6,88.4,97.2,40,58,77,15.8,16.8,18
31157,US,7/24/2020,67,78.2,89.8,27,51,78,9.2,11.5,14.1
41055,US,7/24/2020,51.9,61.8,72.3,32,52,78,5.5,6.3,7
48305,US,7/24/2020,71.6,83.5,93.6,32,52,78,11.9,13.6,15.7
48429,US,7/24/2020,75.9,86.7,97.1,33,55,78,13,15.1,16.5
30049,US,7/24/2020,51.7,56.5,63.8,38,58,78,5,7.1,8.7
30037,US,7/24/2020,56.6,71.9,87.1,17,43,78,5.4,7.6,9.1
48253,US,7/24/2020,75.6,86.2,96.6,31,52,78,12,14.2,15.9
48415,US,7/24/2020,73.2,84.8,95.9,31,53,78,12.7,14.2,16.5
48393,US,7/24/2020,73.3,82.7,92.9,38,57,78,13.7,14.7,16.4
48003,US,7/24/2020,71.3,84.9,94.7,27,45,78,10.8,12.3,14.3
48095,US,7/24/2020,72.9,85.6,96.2,28,51,78,11.2,13.8,16.3
48207,US,7/24/2020,76.3,86.4,96.5,34,54,78,13.1,14.8,16.6
32005,US,7/24/2020,47,61.5,75.2,22,48,78,5.2,6.7,8
48319,US,7/24/2020,74.1,86.5,96.9,29,52,78,11.8,14.4,16.8
48023,US,7/24/2020,76.2,86.1,96.1,38,56,78,13.8,15.4,16.8
30031,US,7/24/2020,49.9,60.1,73,34,58,79,6.5,8,10
56033,US,7/24/2020,58.8,72.4,88.6,24,50,79,7.5,9,10.3
30013,US,7/24/2020,58.8,69.9,81.3,28,54,79,7.5,9,10.5
48487,US,7/24/2020,76.3,86.5,96.9,36,57,79,13.6,15.5,16.6
41017,US,7/24/2020,48,64,81.5,18,48,79,4.9,6.1,7.2
49017,US,7/24/2020,56,66.2,77.9,30,55,79,7.6,9.2,11.3
6047,US,7/24/2020,62.4,76.4,94.2,26,53,79,9.1,9.7,10.4
48307,US,7/24/2020,72.9,84.7,95,30,54,79,11.6,14.2,16.2
48083,US,7/24/2020,74.8,85.6,95.4,32,54,79,12.2,14.7,16.4
30025,US,7/24/2020,61.1,75.7,90,25,49,79,8.6,9.8,11.2
46019,US,7/24/2020,64.5,72.9,81.3,47,61,79,9.8,11.8,14.2
48269,US,7/24/2020,75.1,85.5,94.9,37,55,79,13.8,14.9,16.2
16003,US,7/24/2020,56.1,68.9,81.9,23,50,80,5.5,8,9.6
30095,US,7/24/2020,59.6,75.2,94.6,18,46,80,6.9,9,10.6
16017,US,7/24/2020,51.8,63.8,74.1,29,52,80,5.4,6.8,7.9
48125,US,7/24/2020,72.3,84.2,94.5,34,54,80,12.6,14.1,15.7
48101,US,7/24/2020,74.3,84.4,93.8,38,57,80,13.6,15.2,16.5
16057,US,7/24/2020,48.8,63.2,75.2,22,47,80,4.3,5.9,7.4
48033,US,7/24/2020,72.2,84.8,95.5,30,51,80,12,13.8,16.4
48029,US,7/24/2020,79.2,88.6,98.9,35,58,80,14.8,16.6,18.1
6031,US,7/24/2020,64.3,82.5,96.7,25,46,80,9.2,10.4,13.4
8077,US,7/24/2020,59.5,67.2,76.5,38,59,80,8.7,10.4,12.4
35041,US,7/24/2020,69.8,81.8,93.6,24,49,80,9.7,12.4,15.1
48115,US,7/24/2020,71.4,84.1,94.6,29,51,80,11.5,13.4,15.4
48075,US,7/24/2020,74.5,85.1,95.5,36,58,80,13.8,15.4,16.9
48053,US,7/24/2020,74.8,85,93.7,41,60,80,14.9,15.9,17.8
48169,US,7/24/2020,72.8,84.6,95.1,31,53,81,12.3,14,16
4011,US,7/24/2020,69.6,74.9,82.6,51,66,81,11.8,14,15.4
48267,US,7/24/2020,73,86.8,98.4,29,54,81,12.1,15,17.6
48107,US,7/24/2020,70.8,82.1,92,33,54,81,12,13.6,15.5
48197,US,7/24/2020,75.2,85.9,96.2,34,56,81,13.4,15.1,16.4
6073,US,7/24/2020,57.4,68.3,80.2,37,55,81,6.6,8.7,10.7
49025,US,7/24/2020,60.7,72.7,85.3,26,50,81,7.7,9.7,11.3
56015,US,7/24/2020,66.9,76.2,88,23,49,81,7.5,10.2,13.8
6025,US,7/24/2020,77.9,89.9,102.7,19,43,81,6.9,12.2,17.8
48507,US,7/24/2020,75.8,88.9,100.4,30,53,81,13.3,15.2,17.1
8061,US,7/24/2020,68.6,81.9,97.5,21,49,81,9.8,12.3,14.2
48233,US,7/24/2020,72.7,81.4,92.2,37,59,81,13.2,14.8,16.1
27053,US,7/24/2020,71,81.4,90.3,56,70,81,13,16.6,18.9
48127,US,7/24/2020,76.3,88.2,100.5,30,54,81,13.2,15.4,17.5
31013,US,7/24/2020,62,75.6,89.7,28,55,82,8.5,11.5,13.7
20075,US,7/24/2020,71,82.5,94.2,34,56,82,13.2,14.5,15.3
27003,US,7/24/2020,69.2,81.4,91.7,55,71,82,12.6,16.7,19.3
48377,US,7/24/2020,65.7,77.5,90.7,29,56,82,10.5,12.7,14.9
16009,US,7/24/2020,48.3,61.2,72.9,27,49,82,4.7,5.9,7.2
41071,US,7/24/2020,53.9,61.6,70.7,53,69,82,6.9,7.9,8.6
41067,US,7/24/2020,53.8,61.6,69.5,54,69,82,7.1,7.9,8.6
30081,US,7/24/2020,56.5,66.1,75.8,35,53,82,6,8.3,9.6
31161,US,7/24/2020,62.6,76.8,90.2,28,59,82,9.4,12.8,14.8
35035,US,7/24/2020,66.9,77.8,91.8,26,58,82,10.3,13.3,15.1
20199,US,7/24/2020,69.7,83.8,96.8,32,53,82,13.5,14.3,15.7
48193,US,7/24/2020,74.8,85.7,95.6,39,59,82,14.7,15.8,17
48113,US,7/24/2020,79.3,86.8,94.9,45,64,82,16.3,17.3,18.4
41033,US,7/24/2020,50.4,62.8,75.6,31,56,82,6.2,7.2,8.4
16059,US,7/24/2020,49.3,58.2,67.5,33,55,82,5.9,7.2,8.5
16049,US,7/24/2020,46.7,60.5,72.7,35,59,82,5.2,7.7,9.4
8063,US,7/24/2020,68.4,80,97,22,54,82,9.9,12.9,14.7
56001,US,7/24/2020,54.9,64.4,76.6,27,54,83,6.9,8.5,10.5
27027,US,7/24/2020,75.3,83.1,91.8,58,72,83,14.6,18,20.2
48027,US,7/24/2020,76,86,95.6,42,62,83,15.4,16.5,17.9
31033,US,7/24/2020,65.4,78.1,91.1,26,54,83,8.3,12.1,15.1
39123,US,7/24/2020,67.6,75,82.7,51,68,83,11.8,12.6,13.7
48413,US,7/24/2020,71.7,83.6,93.9,32,54,83,11.3,14.1,16.2
48099,US,7/24/2020,74.9,85.5,94.8,43,61,83,15.6,16.2,17.1
46119,US,7/24/2020,73.9,82.6,93.9,45,67,83,15.4,16.7,18.6
8001,US,7/24/2020,64.4,75.2,91.3,22,56,83,8.6,11.7,14
35043,US,7/24/2020,63.3,69.9,84,35,64,83,10.8,12.2,13.5
48191,US,7/24/2020,73.9,84.9,94.3,37,57,83,13.5,15.2,16.7
48433,US,7/24/2020,74.4,85,96,34,57,83,13.7,15.2,16.9
48325,US,7/24/2020,75.3,88.6,99.7,33,55,83,14.3,15.7,16.9
31107,US,7/24/2020,75.3,82.6,90.3,62,75,83,16.3,18.9,21.2
48339,US,7/24/2020,78.1,84.3,91.9,57,71,83,17,18.1,19.5
30057,US,7/24/2020,50.1,61.7,73.2,23,53,83,5.2,7.4,9.3
16085,US,7/24/2020,49.6,60.7,69.6,32,58,83,6,7.9,9
6013,US,7/24/2020,57,65.7,79.4,36,62,83,7.7,8.3,8.8
30079,US,7/24/2020,60.3,77.4,92.6,21,46,83,7.8,9.3,11.1
31105,US,7/24/2020,63.6,75.6,87.2,25,52,83,8.3,10.8,14
8087,US,7/24/2020,64.3,76.7,93.7,20,55,83,8.1,11.8,14
48411,US,7/24/2020,73.9,86.5,97.1,32,56,83,13.1,15.3,17.4
48265,US,7/24/2020,73.6,86.2,97.2,30,56,83,12.4,15.3,17.7
48155,US,7/24/2020,75.4,85.9,96.2,37,58,83,14.5,15.8,17.2
48281,US,7/24/2020,74.6,85,94,41,60,83,14.5,15.8,17.3
30015,US,7/24/2020,60.2,73.6,85.6,20,47,83,5.9,8.4,11.2
16007,US,7/24/2020,50.9,64.8,80.7,28,55,83,7.5,8.4,9.6
6015,US,7/24/2020,55.4,70.3,86.4,34,55,83,6.8,8.9,11.5
8035,US,7/24/2020,60.6,70.7,86.3,25,54,83,8.3,10.4,13.6
35037,US,7/24/2020,70.2,81.9,94.4,27,53,83,11,13.4,15.8
41029,US,7/24/2020,52.9,70.3,88.7,23,50,84,6.2,7.5,8.6
