county_fips_code,country,date,min_temperature_air_2m_f,avg_temperature_air_2m_f,max_temperature_air_2m_f,min_humidity_relative_2m_pct,avg_humidity_relative_2m_pct,max_humidity_relative_2m_pct,min_humidity_specific_2m_gpkg,avg_humidity_specific_2m_gpkg,max_humidity_specific_2m_gpkg
32001,US,7/25/2020,57.9,69.8,79.2,13,24,41,3.2,4.6,6.1
56027,US,7/25/2020,66.2,79.8,91,11,26,48,4,6,9.5
4013,US,7/25/2020,80.1,93.8,105.6,9,26,54,4.6,8,13.6
16087,US,7/25/2020,60.2,70.2,79.7,15,26,35,3.8,4.6,5.3
56025,US,7/25/2020,64.6,76.7,88.4,11,26,52,3.8,5.7,8.6
6065,US,7/25/2020,68.7,83.4,94.4,14,26,47,5.1,6.7,9.2
56009,US,7/25/2020,59.8,77.2,90.1,10,27,52,3.7,5.8,8.1
49001,US,7/25/2020,62.4,74.8,87,11,27,51,4,5.8,7.7
16075,US,7/25/2020,60.2,75.3,90.3,11,27,42,3.7,5.1,6.3
32007,US,7/25/2020,54.8,74.7,90.6,12,27,45,4.5,5.6,6.9
32019,US,7/25/2020,60.7,78.2,92.6,9,27,47,3.8,6.1,7.9
49035,US,7/25/2020,69.7,82.5,93.1,13,27,47,5.2,7.1,9.2
6049,US,7/25/2020,49.6,71.8,87.9,11,28,56,3.9,5.1,6.3
16073,US,7/25/2020,65.5,72.5,81.5,19,28,47,3.9,5.4,7.7
4015,US,7/25/2020,67.9,85.4,98.7,9,28,65,4,6.9,10.9
16003,US,7/25/2020,56.7,69.7,83.1,13,28,40,3.6,4.7,5.8
6035,US,7/25/2020,56,75.5,90.5,12,29,59,4.5,5.8,7.3
16001,US,7/25/2020,58.1,72.6,86.6,10,29,52,2.9,5.1,7.9
56017,US,7/25/2020,59,72.3,83.6,16,29,52,4.6,5.6,7.4
49057,US,7/25/2020,60.3,74,87.6,14,29,47,4.1,5.9,8.1
41013,US,7/25/2020,43,66.1,83.6,10,30,58,2.7,4,6
56019,US,7/25/2020,65.1,77.5,89.5,18,30,53,5.6,7,8.6
49049,US,7/25/2020,60.8,78.9,93.6,12,30,53,5,6.8,8.5
16071,US,7/25/2020,60.6,71.2,81.4,19,30,41,5.3,6.1,7.2
6025,US,7/25/2020,75.5,91.2,105.6,14,31,58,6.6,9,11.9
16039,US,7/25/2020,60.8,70.5,80.5,20,31,46,4.7,5.9,7.1
6093,US,7/25/2020,58.6,76.1,93.4,18,31,50,5.5,6.4,7.6
56043,US,7/25/2020,60.5,75.6,90.6,13,31,53,4.9,6.4,8.8
49021,US,7/25/2020,57.2,74.2,89,14,32,63,4,6.3,8.5
56031,US,7/25/2020,65.1,77.4,88.8,16,32,53,5.4,7.1,8.6
41023,US,7/25/2020,49.3,66,81.4,13,32,56,3.4,4.4,5.5
16027,US,7/25/2020,60.5,72.6,84.9,15,32,45,4.3,5.7,6.3
6037,US,7/25/2020,63.7,72.7,82.2,20,32,44,3.3,6.2,9
6033,US,7/25/2020,65.8,78.2,91,20,33,48,6,7.5,9.3
49029,US,7/25/2020,53.8,69.1,82.8,13,33,58,3.9,5.6,7.2
56013,US,7/25/2020,56.3,73.3,88.2,15,33,52,5.4,6.6,8.3
41069,US,7/25/2020,48,64.9,79.4,15,33,61,3.7,4.4,5.3
41037,US,7/25/2020,50.1,68.8,86.2,12,33,72,3.3,4.9,6.6
4019,US,7/25/2020,72.8,86.3,97.9,14,33,63,5.6,8.8,12.7
16045,US,7/25/2020,58.9,73.9,86.8,14,33,56,4.4,6.2,7.6
56003,US,7/25/2020,63.8,74,90,13,33,56,4.7,6.7,8.9
30087,US,7/25/2020,65.9,75.4,84.9,19,33,54,5.3,6.7,8.5
30043,US,7/25/2020,52.3,62.6,74.6,24,34,48,3.8,5,6.1
56015,US,7/25/2020,63.4,77.6,90.5,14,34,66,4.6,7.3,10.3
31007,US,7/25/2020,68.9,80,90.5,16,34,61,5.2,8.1,11.1
6029,US,7/25/2020,70,82.7,94.4,21,34,49,7.5,8.2,8.7
49005,US,7/25/2020,53.9,62.8,72.3,19,34,45,4.1,5.4,7.4
16031,US,7/25/2020,57.3,64.8,73,27,34,43,4.7,5.9,7.1
53017,US,7/25/2020,51.6,67,80.1,18,34,57,3.4,4.7,5.4
53025,US,7/25/2020,58.2,72.2,84.8,21,34,49,5,5.7,6.7
6069,US,7/25/2020,61.7,73.4,85.2,24,34,45,4.2,6.7,8.3
32029,US,7/25/2020,59.8,71.1,82.8,14,35,55,4.1,6.5,8.1
16013,US,7/25/2020,55.5,70.9,84.3,18,35,57,4.8,6.3,7.1
30069,US,7/25/2020,62.5,72.1,82.4,20,35,58,5.1,6.3,8.7
30103,US,7/25/2020,64.9,73.9,83.5,22,35,54,5.6,6.6,8.2
49053,US,7/25/2020,61.9,72.4,81.9,19,35,64,3.8,7.1,9.7
30033,US,7/25/2020,59.2,71.8,81.6,21,35,58,5.2,6.2,8.3
56029,US,7/25/2020,54.5,62.9,73.7,20,36,51,4.6,5.5,7
56045,US,7/25/2020,58.6,76,91.2,12,36,73,4.2,7,10.1
16069,US,7/25/2020,54.5,65.8,76.4,23,36,48,4.4,5.3,6.4
16023,US,7/25/2020,57.7,66.4,77,23,36,56,5,6.3,7.6
16037,US,7/25/2020,52.6,64,75.5,22,36,57,4.4,5.6,6.3
56037,US,7/25/2020,50.3,68.1,82.1,15,36,60,4.4,6.1,8.3
30017,US,7/25/2020,65.8,75.7,83.9,22,36,61,5.5,7.4,9.9
41001,US,7/25/2020,48.2,64.2,78.9,18,37,57,4.3,5,6.2
16077,US,7/25/2020,59.6,71.9,86.9,17,37,54,5.7,7,8.8
56011,US,7/25/2020,66.4,77.8,86.3,26,37,60,7.4,8.5,9.9
49039,US,7/25/2020,54,71.4,87,16,37,65,5.4,6.8,8.1
53043,US,7/25/2020,46.9,67.6,82.9,18,37,71,4.4,5.1,6
56023,US,7/25/2020,49.5,61.9,73.5,24,37,55,4.7,5.6,6.5
48475,US,7/25/2020,79.4,89.5,99.3,25,37,50,10.7,12.2,14.2
16025,US,7/25/2020,54,65.5,76.3,23,37,56,4.8,6.2,7.9
6107,US,7/25/2020,63.7,74.3,84.3,28,37,46,5.9,7.7,8.9
53077,US,7/25/2020,51.2,69,84,17,38,64,4.4,5.5,6.6
30111,US,7/25/2020,61.4,73.7,85.7,22,38,64,5.8,7,8.7
6009,US,7/25/2020,63.8,78.4,91.4,24,38,59,6.6,8,8.9
30075,US,7/25/2020,65.4,76,86.9,22,38,58,6.7,8,9.6
16015,US,7/25/2020,55.4,63.4,71.1,28,38,48,5.2,5.8,6.4
30009,US,7/25/2020,60.8,69.7,82.9,21,38,57,5.6,6.8,9.3
31105,US,7/25/2020,64.6,78.4,90.1,18,38,76,5.8,8.6,12.1
53003,US,7/25/2020,49.2,64.2,77.8,22,38,57,4.3,5.1,6
30015,US,7/25/2020,57.4,69.7,81.8,17,38,74,4.4,5.9,8.4
16083,US,7/25/2020,57.4,72.2,86.1,21,38,64,5.6,6.9,8.1
46033,US,7/25/2020,64.6,77.8,89.7,20,38,64,6.7,8.8,11.6
41031,US,7/25/2020,46.6,65.1,81.5,16,38,75,3.5,4.7,6.1
30107,US,7/25/2020,55.4,67.4,80.1,23,38,60,5,6.2,7.7
4021,US,7/25/2020,76.2,89.3,98.5,22,38,62,9.2,11.4,13.9
48301,US,7/25/2020,76.4,88.3,98.3,25,38,53,10.4,11.9,13.5
56041,US,7/25/2020,52.8,64.9,76.8,24,39,54,5.6,6.5,9.4
32510,US,7/25/2020,53.8,73.9,91.5,11,39,71,4.2,7.3,8.7
16047,US,7/25/2020,57.6,73.3,88.8,21,39,71,5.1,7.3,8.5
53023,US,7/25/2020,53.9,64.5,74.9,27,39,51,4.5,5.6,6.9
41015,US,7/25/2020,56.4,69.8,82.1,22,39,56,4.8,6.1,7.4
30065,US,7/25/2020,60.3,71.9,81.9,25,39,59,5.9,7.1,8.4
49003,US,7/25/2020,62.9,75.7,85.3,26,39,58,7.1,8.7,11.1
30077,US,7/25/2020,45.1,64.1,80.4,14,39,91,3.7,4.9,6.9
6063,US,7/25/2020,54.2,66.8,78.8,25,39,54,5.1,6.4,7.7
56005,US,7/25/2020,61.6,74.8,86,23,39,74,6,7.9,10.4
30037,US,7/25/2020,58.1,69.7,81,23,39,70,5.9,6.7,8.5
49041,US,7/25/2020,56.1,66.1,76.9,25,40,57,5.7,7,8.5
6039,US,7/25/2020,63.9,76.9,87.8,24,40,61,7.6,8.5,9.3
53047,US,7/25/2020,45.6,61.4,77.8,19,40,62,4.3,4.8,5.4
6015,US,7/25/2020,59.9,75.1,90.2,27,40,57,5.8,7.8,9.6
6105,US,7/25/2020,63.6,72.7,83.9,25,40,54,7,7.8,9.1
30005,US,7/25/2020,56.4,67.3,77.3,24,40,61,5.2,6.1,7.6
6089,US,7/25/2020,64.1,78.5,93.5,16,40,68,6,8.2,10
30011,US,7/25/2020,64.5,77.3,89,26,40,69,6.8,8.7,10.4
49011,US,7/25/2020,66.1,79.9,91.4,21,40,63,7.8,9.7,11.5
41035,US,7/25/2020,35.1,62.9,84.5,12,40,87,3.3,4.4,5.4
49043,US,7/25/2020,45.3,57.5,68.2,25,40,64,4.3,5.4,6.3
6051,US,7/25/2020,51.8,64.8,78,14,40,64,3.1,5.9,7.2
49007,US,7/25/2020,60.3,69.8,83.7,21,40,60,6.5,7.4,9.6
6007,US,7/25/2020,70.7,80.7,91.5,25,40,51,8.2,9.3,10.6
48495,US,7/25/2020,75.8,87.6,98.2,25,40,60,10.9,12.3,14.3
30073,US,7/25/2020,48,62.9,76.5,20,40,64,4.3,5.2,6.1
30097,US,7/25/2020,59,72,84.2,25,40,70,6.8,7.7,9.4
6005,US,7/25/2020,64.9,77.3,90.1,24,40,60,7,8.4,9.6
49025,US,7/25/2020,60.1,75.1,88.8,19,40,71,6,8.4,9.7
32005,US,7/25/2020,48.9,65.2,79.1,18,41,68,5.2,6.5,8
6061,US,7/25/2020,66.1,77.6,88.6,28,41,53,7.7,9,10.1
6021,US,7/25/2020,63.9,81.3,94.7,21,41,74,7.5,9,10.3
6019,US,7/25/2020,66.3,82.7,98,22,41,65,8.7,9.5,10.6
53075,US,7/25/2020,48,66,82.2,16,41,74,4.2,5.3,6.5
41021,US,7/25/2020,50,66.1,79.2,18,41,75,4.1,5.3,6.7
30081,US,7/25/2020,52.2,63,73.8,25,41,60,4.8,5.8,7.2
56007,US,7/25/2020,54.4,67.6,81.4,14,41,66,4.2,6.8,7.9
46047,US,7/25/2020,61.3,79.6,93.8,14,41,75,5.3,9.1,12.1
41017,US,7/25/2020,42.8,61.9,78,16,41,77,3.7,4.9,6.3
53001,US,7/25/2020,45.1,67.3,84.9,18,41,78,4.9,5.4,6.1
53005,US,7/25/2020,50.3,69,84.4,21,41,73,5.4,5.9,6.7
46081,US,7/25/2020,59.6,73.1,83.1,25,41,83,6.8,8.3,11.1
31045,US,7/25/2020,66.9,80.6,93.8,19,41,67,7.2,9.8,13.6
6109,US,7/25/2020,55.4,66.9,78.4,30,41,60,4.8,7.2,9.2
30099,US,7/25/2020,47.3,64.6,79.6,18,42,75,4.3,5.5,7
30027,US,7/25/2020,53.4,65,76.5,24,42,72,4.8,6,8.3
30039,US,7/25/2020,47.5,58.8,70.7,25,42,62,4.6,5.3,5.9
30061,US,7/25/2020,50.6,61.5,71.2,32,42,52,4.5,5.8,6.9
30059,US,7/25/2020,50.8,63.1,76.2,20,42,71,4.6,5.8,7.9
49013,US,7/25/2020,53.6,67.7,80.3,17,42,68,4.9,7.3,8.2
30095,US,7/25/2020,59.2,73.5,87.5,25,42,67,7.5,8.1,9.4
6103,US,7/25/2020,66,83.1,98.5,18,42,69,7.6,9.6,12.2
48043,US,7/25/2020,77.5,86.7,95.6,29,42,59,11.6,12.6,13.8
53013,US,7/25/2020,49.8,65.6,81,20,42,72,4.4,5.6,6.5
30013,US,7/25/2020,53.9,66.3,78.7,18,42,75,4.3,6.1,8.6
49033,US,7/25/2020,47.4,63.9,79.6,15,42,67,3.8,6.1,8.1
49047,US,7/25/2020,60.9,75,87.5,21,42,68,7.1,8.7,9.6
49051,US,7/25/2020,47.7,58.5,69.6,21,42,62,4.4,5.9,7.1
49019,US,7/25/2020,64.8,74.2,84.9,28,42,55,7.7,8.8,10
6043,US,7/25/2020,62.7,77.2,88.3,26,42,65,8.4,8.8,9.7
6091,US,7/25/2020,51.5,63,71.7,31,42,58,5,6.7,8.7
49031,US,7/25/2020,55.4,65.9,75.4,24,42,66,5.5,7.2,9
16063,US,7/25/2020,55.3,70.5,84.1,20,42,67,5.8,7.2,8.2
48389,US,7/25/2020,74.3,87.8,99,24,42,69,10.3,12.4,14.1
30003,US,7/25/2020,60.9,74.4,88.1,19,43,77,6.1,8,10.1
31165,US,7/25/2020,62.1,76,89.1,17,43,75,5.7,9,11.5
41063,US,7/25/2020,42,60.7,76.6,24,43,71,4.6,5.3,6.2
41049,US,7/25/2020,50.2,65,77.3,24,43,67,5.2,5.8,6.4
53063,US,7/25/2020,50.7,67.9,83.8,23,43,68,5.5,6.3,6.9
16055,US,7/25/2020,52.9,66.1,79.2,27,43,59,4.9,6.3,7.4
8077,US,7/25/2020,64.1,70.2,77.6,30,43,53,7.3,8.6,11.1
30041,US,7/25/2020,53.1,66,77.7,22,43,78,5.1,6.1,7.5
41065,US,7/25/2020,46.8,65.7,81.2,18,43,78,4.2,5.4,6.4
16079,US,7/25/2020,50.4,64,77.6,26,43,61,4.3,5.9,7.2
6031,US,7/25/2020,65.8,83.2,99.1,25,43,75,9.1,10.3,14.5
48103,US,7/25/2020,77.7,88.8,100,24,43,63,11.4,13.3,15.2
6115,US,7/25/2020,59.4,78.2,94.1,24,43,74,6.8,8.4,9.6
49015,US,7/25/2020,61.5,71.3,85.8,21,43,58,7,8.4,10.1
6017,US,7/25/2020,63.7,72.6,82.1,30,43,55,7.4,8.4,9.6
56001,US,7/25/2020,53.5,65.5,76.6,17,44,74,4.2,7,8.8
30001,US,7/25/2020,49.2,63.7,77.2,23,44,73,5.6,6.3,7.3
30055,US,7/25/2020,58,70.5,80.3,21,44,72,5,7.3,10.1
30025,US,7/25/2020,58.9,74.1,85.4,26,44,64,6.7,8.6,10.4
56021,US,7/25/2020,59.6,71.2,81.3,19,44,77,5.5,8.2,11.3
41055,US,7/25/2020,45.3,64.3,80.3,19,44,83,4,5.4,6.8
35025,US,7/25/2020,69.8,82.9,92.8,26,44,66,10.2,11.8,13.4
48135,US,7/25/2020,75.8,86.2,96.5,27,44,63,11.2,12.8,14.4
41033,US,7/25/2020,49.4,63.9,78.3,22,44,72,4.9,5.7,6.6
30071,US,7/25/2020,55.8,68.5,78.9,23,44,80,5.1,6.7,11.1
30049,US,7/25/2020,43.6,53.7,62.7,33,45,60,4.4,5,5.6
53039,US,7/25/2020,43.2,64.9,81.4,22,45,91,3.8,5.5,6.7
48003,US,7/25/2020,73.4,85,96,24,45,67,10.3,12.6,14.3
48443,US,7/25/2020,79.3,88.7,98.6,28,45,62,12.5,14.1,16.4
53019,US,7/25/2020,49.7,59,67,34,45,60,4.5,5.6,6.7
30047,US,7/25/2020,46.8,65.5,80.8,21,45,77,5,6.1,7.7
49017,US,7/25/2020,57.3,69.1,81.7,21,45,68,5.9,8.2,9.8
16053,US,7/25/2020,57,71.4,85.1,22,45,73,6.7,7.9,9.3
30045,US,7/25/2020,53.1,63.4,75,26,45,76,4.7,6.2,8
53071,US,7/25/2020,51.2,68.5,84.5,20,45,79,5.2,6.2,7.3
30105,US,7/25/2020,57.6,69.7,78.7,24,45,80,5.5,7.2,11.2
30079,US,7/25/2020,60.6,72.7,83.1,20,45,87,5.4,7.7,10.7
30051,US,7/25/2020,49.1,63.6,76.6,25,46,77,5.2,6,6.9
56033,US,7/25/2020,58.3,70.8,87.2,23,46,74,6.2,8,10.5
48461,US,7/25/2020,76.3,85.9,95.5,28,46,65,11.4,13.1,14.7
30007,US,7/25/2020,52.2,65.2,77.6,25,46,79,4.6,6.6,8.6
41061,US,7/25/2020,45.8,65.3,80.4,26,46,77,5.3,6.4,7.6
6053,US,7/25/2020,59.9,70.8,82.2,30,46,62,5.6,7.9,9.6
35015,US,7/25/2020,71.9,85.2,94.9,28,46,75,11.5,12.8,14.5
16059,US,7/25/2020,48.2,59,70.6,27,46,63,4.9,6.2,7.1
30053,US,7/25/2020,50.7,63.8,76.2,26,46,69,5.3,6.2,7.3
6073,US,7/25/2020,60.4,72.8,85.5,25,46,70,5.6,8.4,11.5
16019,US,7/25/2020,53.5,64.3,77.3,29,47,64,6.3,7.5,9.2
16011,US,7/25/2020,52.5,70.2,86.8,21,47,80,7,8,9.4
6079,US,7/25/2020,56.1,70.5,83.5,35,47,68,6.7,8,10
48329,US,7/25/2020,77.2,86,95.5,31,47,65,11.8,13.5,15.1
30093,US,7/25/2020,49.4,61.1,73.6,26,47,75,4.7,6.3,7.9
31157,US,7/25/2020,65.5,79.1,94.1,17,47,79,7.1,10.6,12.8
35037,US,7/25/2020,70.6,82.4,93.2,27,47,69,10.6,12.6,14.5
48465,US,7/25/2020,79,88.4,97.7,29,47,68,11.7,14.1,16.2
6111,US,7/25/2020,60.6,69.1,76.4,29,47,61,5,8.2,11.1
30035,US,7/25/2020,41.2,59.7,74.5,25,47,77,4.8,5.4,6.7
30057,US,7/25/2020,51.1,62,74.2,29,47,68,4.2,6.9,8.2
48383,US,7/25/2020,74.7,85.5,95.2,31,47,68,12.3,13.3,15.2
49055,US,7/25/2020,61.4,75,88.9,18,47,78,6.6,9.4,11.2
48501,US,7/25/2020,69.5,82.3,93.6,27,47,72,10.7,12.4,13.9
41029,US,7/25/2020,51,71.1,91.1,22,48,79,6.5,7.5,8.6
6057,US,7/25/2020,61.9,75.1,88.4,29,48,68,8.7,9.5,10.6
46103,US,7/25/2020,64.6,78.9,93.6,22,48,76,8.4,10.5,12.4
46102,US,7/25/2020,61.3,80,97.6,13,48,92,5.4,10.1,12.9
48079,US,7/25/2020,68.2,81.3,94,25,48,73,10,12.1,13.5
16061,US,7/25/2020,47.1,61.5,75.4,28,48,66,4.9,6.1,7.1
41059,US,7/25/2020,46.5,64.7,81.9,22,48,81,5.3,6.1,6.6
30029,US,7/25/2020,46.3,54.8,62.9,38,48,58,4.3,5.4,6.3
30021,US,7/25/2020,59.5,71.3,80.4,23,48,82,5.6,8.3,10.9
6099,US,7/25/2020,61.1,76.7,94.6,24,48,77,7.7,8.8,9.6
48165,US,7/25/2020,70.9,83.3,94.4,27,48,72,10.7,12.8,14.6
30101,US,7/25/2020,48.3,62.8,75.2,28,48,84,5.6,6.2,7.2
53021,US,7/25/2020,50,68.6,84,23,48,91,5.8,6.7,7.7
16005,US,7/25/2020,50.2,67.2,85.2,23,48,75,6.9,7.7,9.5
16085,US,7/25/2020,48.2,60.9,71.1,27,49,73,5.5,6.5,7.7
31033,US,7/25/2020,64.3,78.7,93.8,21,49,77,8.4,11,13.4
8009,US,7/25/2020,69.7,82,94.8,25,49,77,10.4,12.5,13.9
48317,US,7/25/2020,74.4,84.9,94.6,31,49,71,12.1,13.5,15.4
8103,US,7/25/2020,60,66.9,76.4,30,49,63,7.5,8.6,9.4
8061,US,7/25/2020,67.6,80.6,98.3,17,49,83,7.5,11.6,14.2
16035,US,7/25/2020,45.8,60.5,72.5,34,49,65,4.4,6.1,7.6
49009,US,7/25/2020,47,59.7,70.9,31,49,68,5.3,7.1,9.2
48105,US,7/25/2020,74.4,85.3,95.3,30,49,70,12,13.3,14.5
30089,US,7/25/2020,46.4,56.4,64.9,38,49,62,4.5,5.7,6.7
48371,US,7/25/2020,74.6,83.6,92.6,33,49,65,11.3,13.4,15.2
53065,US,7/25/2020,49,64.4,78.9,27,50,76,5.7,6.5,7.4
53007,US,7/25/2020,45.1,56.1,65.3,37,50,69,4,5.8,8.5
30067,US,7/25/2020,51.2,61.8,73.5,26,50,73,5.9,7.1,8.3
6077,US,7/25/2020,59.6,75.8,94.5,23,50,80,7.7,8.7,9.5
8069,US,7/25/2020,55.1,61.8,68.5,33,50,61,6.7,7.9,9.2
46093,US,7/25/2020,64.4,79.4,96.2,19,50,78,8,10.8,13
6003,US,7/25/2020,50.2,59.6,68.6,35,50,63,6.2,7.2,8.6
8081,US,7/25/2020,53.7,67.3,80.5,25,50,77,7,8.4,9.6
6047,US,7/25/2020,62.2,77.2,96.3,22,50,80,8.1,9.4,10.8
35041,US,7/25/2020,68.1,80.8,91.9,26,50,77,10.1,12.4,13.7
48115,US,7/25/2020,73.3,84,93.7,30,50,72,11.7,13.4,15.4
16009,US,7/25/2020,42.4,60.5,75.3,27,51,82,4.9,6,6.7
30023,US,7/25/2020,46.4,55.5,65.3,34,51,71,4.1,6,7.2
8011,US,7/25/2020,70.8,81.2,97.6,16,51,80,7.6,12.5,15.5
20075,US,7/25/2020,69.7,83.8,96.4,29,51,82,11.4,13.5,14.9
4009,US,7/25/2020,74.8,84,94.8,30,51,79,10.4,13.5,16.2
48305,US,7/25/2020,71.7,83,92.8,31,51,76,11.7,13.5,15.3
56035,US,7/25/2020,38.2,59.7,78.8,18,51,89,5,6.3,7.6
53051,US,7/25/2020,47.3,65.6,83.2,24,51,77,5.5,6.8,8.1
16067,US,7/25/2020,54.5,70.3,87.2,24,51,81,7.7,8.6,9.7
8099,US,7/25/2020,69.8,82.7,100.7,15,51,80,7.5,12.6,15
38087,US,7/25/2020,59.6,74.3,87.7,31,51,83,7.1,9.7,11.8
35005,US,7/25/2020,70.4,83.5,95.2,29,51,77,12.1,13.7,16.1
30063,US,7/25/2020,45,54.7,63.1,41,51,68,4.9,5.7,6.6
6045,US,7/25/2020,62.4,71.1,80.8,38,52,66,7.4,9,10.4
48263,US,7/25/2020,72.4,85.1,95.8,33,52,76,13.1,14,15.7
53037,US,7/25/2020,44.9,62.3,78.6,22,52,83,5,6.3,8.7
16017,US,7/25/2020,50.6,63.7,76.7,28,52,73,5.5,6.8,8.1
16021,US,7/25/2020,48.6,63,75.4,33,52,76,5.9,6.8,7.7
48235,US,7/25/2020,72.3,84.7,94.9,34,52,76,13.1,14.1,15.8
56039,US,7/25/2020,47.7,57.3,70.7,31,52,71,5.9,6.6,7.7
16081,US,7/25/2020,47.8,63.5,80.7,26,52,85,6.4,7.6,9.4
16033,US,7/25/2020,47.5,63.7,79,25,52,79,6.2,7.4,9.1
16065,US,7/25/2020,52.9,66.3,83.6,23,52,75,6.5,8.3,10
46063,US,7/25/2020,60.5,75.7,90.5,32,52,87,7.3,10.3,13
48169,US,7/25/2020,72,84.1,94.6,33,52,74,12.9,13.8,15.8
16057,US,7/25/2020,43.8,61.5,77.1,26,52,83,5.4,6.2,7.2
48279,US,7/25/2020,67.9,81.1,93.1,25,52,81,9.7,12.9,14.6
48445,US,7/25/2020,71.4,82.3,92.7,32,52,73,12.2,13.4,15
48233,US,7/25/2020,70.9,83,94.7,30,52,79,11.4,13.4,14.9
16041,US,7/25/2020,52.5,68.2,87,25,53,83,7.5,8.5,9.8
8071,US,7/25/2020,65.2,76.2,91.4,22,53,79,8.7,11.5,13.1
48359,US,7/25/2020,69.7,81.9,94.6,28,53,80,11.3,13.5,14.6
48033,US,7/25/2020,72.5,84.2,94.6,32,53,79,12.6,14,15.9
8025,US,7/25/2020,64.5,77.9,92.4,25,53,77,9.8,12.2,14.4
48017,US,7/25/2020,67.3,80.4,93.2,25,53,83,10,12.7,14.8
48393,US,7/25/2020,72.7,83.7,94.7,30,53,77,11.3,13.7,15.2
48173,US,7/25/2020,74.4,84.4,93.5,37,53,74,13.2,14.2,15.9
36031,US,7/25/2020,59.9,69.7,78,38,53,76,7.2,8.8,10.2
46019,US,7/25/2020,60.2,77.3,93.8,23,53,87,8.6,10.8,12.8
20199,US,7/25/2020,69.7,83.6,99.3,26,53,83,12,13.8,14.9
48219,US,7/25/2020,70.2,81.3,91.1,33,53,75,11.8,13.4,15.1
38033,US,7/25/2020,56.3,71.6,82.6,29,54,84,6.9,9.5,12
48227,US,7/25/2020,73.5,84.5,94.2,35,54,79,13.5,14.5,16.3
20109,US,7/25/2020,71.2,83.3,98.1,29,54,80,12.5,14.2,15.8
6013,US,7/25/2020,55.8,71.1,88.4,27,54,84,7.3,8.3,9.5
20071,US,7/25/2020,69.9,82.6,96.3,29,54,79,12.6,13.8,14.8
48303,US,7/25/2020,70.9,82,91.9,35,54,77,12.7,13.9,15.7
48375,US,7/25/2020,71,82,93.4,34,54,76,13.1,13.9,16.1
16049,US,7/25/2020,40.6,56.1,70.4,34,55,74,4.5,6,7.4
16007,US,7/25/2020,45.8,64.4,84.3,25,55,88,6.5,8,9.7
30085,US,7/25/2020,54,69.3,80.5,27,55,96,6.4,8.5,11.7
48369,US,7/25/2020,65.7,79.4,91.8,28,55,89,10.5,13,14.6
48125,US,7/25/2020,71.9,83,92.8,37,55,77,13.2,14,15.6
41019,US,7/25/2020,53.2,66.4,78.2,42,55,67,5.9,8.1,10
30109,US,7/25/2020,52.5,70.4,81,30,55,85,6.7,9.1,11.6
4025,US,7/25/2020,56.5,73.3,87.9,21,55,97,6.9,10.1,13.2
48345,US,7/25/2020,72.7,83.4,93.7,35,55,75,12.9,14.1,15.9
48335,US,7/25/2020,73.7,85.6,95.8,35,55,84,13.5,15.1,17
16051,US,7/25/2020,49.6,66.1,84.6,24,55,86,7,8.2,10.1
6067,US,7/25/2020,55.3,73.5,94.4,23,55,89,7.9,8.7,9.8
6113,US,7/25/2020,54.4,73.4,95,20,55,93,6.9,8.7,9.9
48191,US,7/25/2020,72.3,84.8,95.7,34,55,79,13.7,14.7,16.5
48081,US,7/25/2020,73.7,85.1,94.9,36,55,81,13.2,14.8,16.8
35009,US,7/25/2020,66.7,78.2,90.6,31,55,80,11.5,12.9,13.7
48107,US,7/25/2020,70,81,90.6,35,55,78,12.2,13.4,15.1
